"Data Source","World Development Indicators",

"Last Updated Date","2024-03-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Kazakhstan","KAZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5831.079484338","5156.9453045491","4887.37508865971","4453.56412912918","3949.04609694267","3700.75393498512","3776.08335260099","3901.33841249685","3893.93814460149","4037.45316212422","4446.45187083495","5055.3131136336","5550.50480543094","6046.32711714622","6580.88406904835","7155.34259790868","7837.62797840829","8438.10338910935","8554.82229960329","8487.54356652611","8979.330947436","9506.73263871271","9823.69243491276","10264.2965375121","10539.0431112088","10510.7703240885","10476.3460131011","10758.519283328","11053.3604174846","11402.7584159346","10974.2446417632","11298.3559372317","11290.8979383788","",
"Kenya","KEN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","787.216225590197","699.305853187988","736.511245501519","770.432268918199","777.37945769009","761.856192775889","839.7019907286","834.024330948475","865.574502127628","898.435390506431","824.240331902551","971.005996473944","1097.71917987544","1122.59152498806","1128.98882841069","1101.57656480821","1089.36722062009","1153.49479761766","1191.53689479583","1238.50627240958","1261.99463227724","1262.89607994684","1235.86675104734","1206.45369256534","1182.87188711362","1189.4093058334","1229.96731695782","1257.98973892996","1290.06036640499","1304.61945768739","1313.85916268877","1290.63354655312","1242.01895304179","1210.27253341603","1206.87324168352","1225.14387349294","1241.87853556974","1214.84764234856","1221.52431592374","1215.16392444926","1187.32581048865","1195.44377789615","1166.06528596172","1165.16610267167","1188.57071122139","1221.85928949545","1262.81466607018","1309.89563901188","1274.4046794224","1278.14090191776","1342.76870217303","1374.54424573528","1401.49082469925","1420.07869248789","1457.54306554413","1496.65357260021","1525.74355131991","1550.20345743472","1604.80293212228","1653.82898526646","1616.50240405855","1705.7403896308","1754.58548035889","",
"Kyrgyz Republic","KGZ","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","1022.86660444579","1036.71012979829","1153.02506578453","1160.67608067874","1203.48194906484","1089.9083565405","928.315520402594","784.578294239343","627.216683467484","587.30513492406","619.672856293665","671.253009756462","675.060371371858","689.417411539198","718.337259644689","749.419687701268","742.443596218516","786.351722390262","831.48422145443","820.715878250325","837.133695248604","900.025402231402","966.415240448643","982.377051255017","966.150610074512","1011.31540364034","993.737299948427","1080.54809639631","1101.70519539335","1121.08269597662","1146.10307861847","1177.43858995901","1197.61057510002","1226.82431150214","1117.70384794544","1145.56733573779","1182.91171605932","",
"Cambodia","KHM","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","563.770282088195","353.956570045977","378.922378206502","391.829016950786","398.652963170072","408.822526811469","451.861450649735","488.002702303225","518.384291911326","542.654742969097","578.409355451304","627.008213372007","697.746758228193","759.643394958567","822.754086669665","863.386974770884","851.20302427767","888.912588294344","938.017677086302","992.134600385451","1049.99450648558","1109.37565271596","1170.74281578643","1235.32340394445","1304.54938902362","1384.96802283531","1465.96953537797","1404.19865499773","1429.93702682184","1488.81455084105","",
"Kiribati","KIR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","1781.07753020604","1707.64541032847","1879.52655413524","2235.33158219007","3229.08148083585","3417.24282623834","2517.6526560737","2418.20269045545","2461.45636543752","2165.01026309965","1776.76247141603","1746.26676645209","1731.02863909602","1655.00830171034","1653.71232933703","1547.43934795808","1526.25492124505","1503.38908420556","1601.60989376551","1510.76392320665","1463.97589364886","1435.54175631072","1424.17246844846","1414.90642528076","1418.30288491708","1397.11911678778","1397.6256955674","1396.04308577469","1461.63365673922","1414.68005196823","1477.08871836254","1427.9574249375","1452.06313654542","1451.32162941592","1399.1576806404","1439.41828492121","1411.12279503163","1412.80560954625","1357.07362217246","1341.76960354347","1302.18021191573","1302.50606763536","1347.97128874249","1383.08968395577","1348.0121723016","1459.14398299206","1430.03708024086","1410.68825461815","1459.79396188067","1405.4694654179","1357.88909453836","1437.28766535051","1433.51632128416","",
"St. Kitts and Nevis","KNA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4438.58362155273","4626.77134866939","4999.80913993524","5444.5697081769","5547.327224913","5598.43589141435","5690.67145764225","6227.35548390237","6797.65247480364","7581.54672456676","8130.96139888152","8944.69200280116","9510.56634045375","10061.8035356808","9897.07629186899","10229.2520251712","10780.8565024877","11202.6868697839","11653.4202615845","12177.7599750357","12842.193511308","12613.8348232994","12847.1607319337","13939.5943845047","14504.4019250728","14614.4319259511","13989.0919328062","14501.6079689262","15863.6411622622","16311.3914071139","16360.1456354614","18134.5827002459","17473.5883244316","17438.1255523404","17653.7411196915","17507.2043836327","18491.3371721704","19884.0959966874","20025.652352499","20812.0611907338","20817.1381847743","21255.1548395876","22138.5921645766","18943.1124027399","18788.4242094388","20428.4147408569","",
"Korea, Rep.","KOR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","1027.65478060417","1066.80385223795","1077.11603032602","1142.0276294736","1217.94699410879","1274.2724441705","1391.67246263597","1482.99525342715","1639.75015442225","1836.47870739596","1977.42941286358","2143.28913020771","2255.20673616978","2545.77754274699","2740.58529939811","2906.15049933566","3238.2698721178","3581.46823922047","3913.83317387391","4189.18148771045","4056.5260070304","4283.11960147149","4569.08717491563","5104.44809742942","5573.84271916316","5951.87908924407","6560.47967201762","7322.71986885993","8120.63968724428","8609.42611390093","9367.09258686755","10274.4827454694","10798.561680692","11424.5851330612","12358.5180229628","13411.1119170158","14332.1367231987","15074.4883429924","14198.386270755","15714.4119484746","16995.5591864626","17684.0503773277","18940.3842233935","19435.4934104303","20364.7599656771","21197.1990880347","22196.2077459266","23365.1402064812","23887.0595538423","23952.8132191069","25455.6174843658","26191.6442615421","26680.2754448705","27399.6159477521","28100.0102759544","28737.4391706499","29467.124342556","30312.8888500809","31059.2668087927","31645.9498343307","31378.1579340648","32786.6919990843","33719.38642033","",
"Kuwait","KWT","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22580.7153235785","29652.0001789146","32399.1633261786","33683.4800413533","32930.4437584379","32630.925402886","32746.2368824941","31168.8654847107","31662.8141446225","30825.881995335","30891.2973387232","35309.7722263277","37986.1155300087","40476.2940480165","41160.9916280726","41132.1817771955","39859.8709685926","35123.2355792111","32568.7508565429","33427.8646837782","33009.0259424507","31082.3536617326","30282.4735304906","29315.1985079166","29134.3190543742","27244.4708306429","26664.6333151447","25777.568759752","23929.4828682697","24832.2650388336","26913.8011551844","",
"Latin America & Caribbean (excluding high income)","LAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3209.74796182554","3313.25209894208","3361.59035014329","3326.35480100886","3481.26794444515","3585.38976734381","3651.30206906252","3713.84956803773","3887.60110504995","4050.75447772933","4218.96221981166","4402.42378687048","4627.12535637235","4908.36027487154","5109.68486468899","5200.92071977661","5359.61634074712","5483.80694071329","5586.64156375259","5859.45995352825","6107.47662216755","6038.54513752737","5926.13157703083","5680.830451428","5781.03093781167","5842.35790045749","5920.09679983457","5989.37342624301","5896.82426190846","5867.33820867536","5731.15681475641","5783.33316059346","5801.33963484373","5947.91167647708","6153.58280028673","6075.51208737592","6207.73991674227","6431.77456205037","6508.45770504196","6443.76270484108","6579.4333402093","6498.17143692748","6432.83966946656","6501.94320048465","6760.29674106288","6943.35611967224","7221.19278247704","7518.99080208212","7713.2285375353","7444.99452035246","7858.13075583796","8112.69354278941","8212.47496600693","8345.02456089236","8363.413660276","8301.02679356578","8174.80681452472","8245.88517856565","8284.78797336295","8252.04822326243","7644.43991751576","8104.28067277649","8349.8612769103","",
"Lao PDR","LAO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","579.531211492734","592.370914489957","604.06879915094","578.717775590969","551.043884132375","611.448911361685","634.159433413378","643.10478539581","660.422443099172","680.929903406131","717.69882499792","749.535407231957","782.956940674905","819.440195910707","836.302324153775","881.754386043187","917.288738363645","954.430397942686","995.341680710899","1040.3333184303","1091.30085775949","1151.93025183628","1231.51904134958","1304.29240356101","1384.68944105662","1466.08908688743","1567.57762793067","1669.06641494724","1777.41021331108","1893.32662706412","2009.82553355377","2125.45905698314","2240.41634657505","2358.37266397522","2467.95576150974","2564.0196538036","2539.12452451311","2566.2774224305","2599.20507892295","",
"Lebanon","LBN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3931.1856628154","2218.48987658569","2753.85425210188","4033.58923114657","4597.99064366189","4995.11878209564","5303.67241006641","5543.75915928786","6055.33654124323","6010.00783348938","6124.11395866336","5989.8177477352","5970.97454627471","6103.3943112551","6230.74603429012","6348.80648465667","6669.25306904325","6747.71185952593","6740.74187745932","7230.85858889228","7760.76584698942","8445.10247039192","9037.08580879125","9026.4717227136","9019.69822923935","8539.56607828988","7921.0802355822","7802.75136769776","8101.70966835667","8374.74035900031","8435.63735402702","8081.74334362085","6485.72603986915","6107.45470909137","","",
"Liberia","LBR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","763.426872528757","762.946664857397","771.234966433168","534.45395268089","541.908673590868","545.398063059969","557.024626323936","580.35273604346","596.984292458089","609.120596541239","627.805378599434","653.101870655313","680.790012196002","723.95918426021","714.182489983352","699.662946853965","675.059610609385","678.579144139741","673.411391957645","644.162065213927","612.38424757045","629.820554654024","646.501159893738","",
"Libya","LBY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10979.90591411","11170.1299871413","10721.2922789676","10364.26677599","11423.0953057452","11628.6999714293","12673.9185469935","13191.8701387847","13729.1616843644","13418.1944364528","12561.9017841453","12925.5736809809","6734.22569631027","13263.4898393983","10666.7164203745","8057.30035884057","7867.5157311439","7639.23267295455","9968.91609191123","10595.2468302316","9278.27171027451","6431.46291126847","8347.14263082362","8150.631713421","",
"St. Lucia","LCA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","4193.60543330518","4546.76435768465","4637.59674607575","4453.71752116919","4647.78882210916","4658.84407441572","4804.66025899206","5067.53826684003","5399.64153780995","6082.95091935717","6230.58109982193","7000.39263466499","7531.4918816649","8169.15985172021","8088.04999423006","8602.97091681145","8526.48648950197","8549.67029586982","8597.09935695757","8755.20081769682","8611.37336777808","9070.97442120381","9230.77658453541","9163.24708839515","8790.6631865355","8761.53073264461","9065.25319805989","9653.48773222321","9547.2039693624","10072.6579554233","10178.9679423654","10615.7117690315","10247.805005227","10206.6184555415","10573.4068738185","10502.1810455829","10241.0916746434","10328.0588345087","10290.3715682224","10595.4492536643","10907.9452907806","11176.4408232232","11060.5637941595","8335.17952759616","9333.0068164069","10802.6557167098","",
"Latin America & Caribbean","LCN","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","3347.17461874884","3455.13968427391","3505.23523829212","3481.38177835878","3633.6810558838","3737.03102780137","3819.24254578715","3882.41797259172","4053.56100540006","4223.08132991158","4388.31528989515","4577.05158883102","4788.07425726382","5048.65601840179","5238.7732428795","5300.89396824609","5461.08961325343","5595.80053363119","5715.24103226957","5998.48415051809","6254.87691548986","6196.60678338731","6057.10158079292","5796.08107018152","5898.52684790705","5961.6428079362","6048.3180454633","6127.91859198471","6048.87146008044","6037.73035973993","5903.39341762232","5966.03151458971","6010.34319878122","6164.90749378889","6375.97107371704","6321.29913322027","6465.12341715588","6705.57561921418","6798.81268414254","6741.98762688973","6883.81208369613","6818.16849469234","6756.57095230835","6832.52434558831","7114.90143294549","7303.75119815305","7587.31653562983","7888.90900481008","8085.0953532209","7814.26810377312","8225.98779225568","8491.30783671704","8613.34376122858","8753.3187134321","8777.34921004207","8723.13545715196","8606.0995075651","8678.15297137225","8734.65627343076","8719.78944582796","8076.86667716978","8585.6781330394","8860.9500337614","",
"Least developed countries: UN classification","LDC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","644.902966261184","649.643838764701","643.104075125808","638.447780182614","633.307217019013","624.125421353732","630.093266960471","641.680519617277","640.421292358743","640.724390797263","627.352814008157","624.551624386567","613.356216890185","596.26425246514","586.10739491142","604.801627364638","622.914812377767","643.936868557747","653.235691597942","662.782169077334","674.679671322219","692.747041722756","708.991423319873","725.827799290632","752.813220521186","788.425360769458","822.326214018106","861.105993040254","894.487564270721","907.620569216529","940.503045756036","944.421384181077","942.071514366076","971.178291288609","1000.71778667307","1002.97034163501","1014.9641301799","1033.59862620152","1052.68249256158","1076.94604507918","1049.43243448597","1051.7067299419","1073.67561248465","",
"Low income","LIC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","698.231299642273","694.583439893863","689.859499548675","663.49307726005","646.042373366816","649.6716702386","671.730569014452","676.917493098958","670.163445955189","640.993874398261","636.960329703451","624.956778631586","615.236531435008","609.139575413133","622.882493210769","639.722830782506","666.399673729834","673.668820717911","671.702288527747","675.705057021777","690.174490103046","699.120948369782","712.141382063824","733.680808434204","758.964798546851","780.625920491404","803.832297420726","822.854752309442","827.131739126629","857.780755135312","836.771111174823","777.040886960106","782.481207595801","797.0473655349","774.247647363644","770.264309055082","771.301758883551","772.715818971016","779.64828776402","758.737089872825","751.875809351521","757.117774789332","",
"Liechtenstein","LIE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","167809.269874833","","","","","","","","",
"Sri Lanka","LKA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","651.563645624894","660.352864165271","660.850898686176","670.315539631854","671.056337508956","688.27199539999","715.414126103391","739.294129406503","778.445447385093","790.799959164555","784.302628170117","765.369817296924","803.502195187049","818.948354243057","853.559800643365","866.346129225172","894.529887167203","928.33602113143","969.913372093744","1008.52918081659","1048.10640100963","1074.55744367113","1110.48466563516","1151.36456887056","1192.41656658881","1227.14502149179","1231.03408012504","1244.43238259785","1256.79862981074","1320.63735449785","1364.53204007704","1407.77008539644","1487.92491205946","1555.010257805","1625.57106753169","1673.99508371873","1768.99657432231","1840.96789310421","1908.86642521177","2011.98047068636","1965.82091122656","2023.39393567496","2122.2151440587","2216.27205437473","2332.65231790321","2486.64762174852","2628.1568031565","2756.12197984815","2826.23541535354","3025.30115104182","3257.44744034531","3512.13425627403","3634.61702853361","3846.82623839724","3990.35311739446","4174.63699572818","4427.54255069831","4495.71046284418","4458.43442725849","4229.74959441854","4331.47367859957","3988.08015990353","",
"Lower middle income","LMC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","619.752045109879","624.551370691545","629.642661259114","660.490272293602","689.297237090246","701.433459504797","701.80363828704","708.817815144683","733.3336497787","783.56492846304","834.66496615841","863.672168568736","888.790894680198","913.183745064813","938.575941262355","941.621781517195","998.047046282969","1011.67041797436","991.067778375088","960.373638728312","940.262189231358","926.150253324831","948.930165132","960.563095637399","949.747011604274","961.068312517702","954.963517193792","959.092837869907","979.783568848756","995.095857499678","1016.90007769878","1014.36671502796","1017.31858690452","1002.28763811173","997.922100702608","1017.11831393421","1053.59672351208","1067.73689808001","1089.95718723813","1120.55647334519","1147.99309548183","1174.37653024895","1210.44943414755","1264.64936802799","1327.119710607","1385.45101253539","1452.71394028398","1528.28920879504","1564.38308356469","1611.86680119389","1690.37377571209","1738.41933956082","1783.18396373199","1840.95705661029","1914.0826694163","1979.55537109609","2062.80069553711","2136.55928147753","2207.17094544065","2252.98063718112","2151.75742574971","2254.5179250092","2347.45167244512","",
"Low & middle income","LMY","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","893.660786212302","890.136462178198","904.232481196607","923.9881250184","971.646791511644","1005.32542729651","1028.06024947098","1036.01645527677","1069.96304827446","1129.33490018504","1194.09971991498","1240.36813749174","1285.93823777879","1344.60552352495","1392.54547765201","1422.46353020248","1478.46338915756","1515.24100424998","1539.60855984917","1577.27569575974","1620.52241603349","1624.32093605347","1636.28178912408","1629.99952487342","1673.04339588124","1711.31012153906","1741.70193691049","1789.44698459307","1825.58733564674","1844.02291317747","1845.53731395605","1839.2966938062","1836.51279517879","1867.00893918497","1896.23591321525","1936.51634041884","2008.45482295588","2080.47129214139","2103.63403340877","2150.24292698109","2241.65974978773","2291.466807261","2364.99112629077","2470.7280861548","2622.15416325017","2773.72159516522","2960.66573338741","3178.91922774076","3320.91090713202","3379.34222298879","3597.75912406693","3770.39486223893","3918.16873083931","4072.48005765785","4215.30788790971","4342.59521272138","4480.99246692945","4651.97494602889","4818.78887864902","4950.96466125565","4835.66064120123","5129.32122828972","5264.82233482284","",
"Lesotho","LSO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","262.263975326072","259.059214417387","289.720857371751","310.78825601724","326.318422889573","323.270353357901","311.943168649227","334.27995248388","321.146270362083","314.589764687357","310.266720678982","314.932941594404","303.592269863391","370.782934660044","397.583006131987","332.316972315122","357.199340182724","422.342505573405","485.89695709621","486.188095166631","459.825327854125","450.279146742243","457.424828349758","453.727382976197","465.772696708599","465.091680081189","474.238856177272","466.69262661081","496.665518029901","515.529422070878","536.999729514643","564.830547402898","594.696195194507","606.763182495553","634.577639619295","647.518378333042","676.409197901056","695.244366693129","701.291736722354","701.589992063938","727.180764976104","752.76239875353","758.947156903086","795.346785513107","811.921861831675","843.445694810324","879.410650891894","913.151554868226","958.010597915718","939.334708688066","982.196851492105","1020.01037469668","1075.6232973802","1084.75668926126","1092.09426551971","1113.83683453612","1140.38787362097","1090.9903030035","1061.43805871852","1033.37116391748","944.247169219343","950.210025748611","950.648784235823","",
"Late-demographic dividend","LTE","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","854.025891357745","816.238053257709","829.8927558302","845.287577153487","889.131240332111","930.086353830152","981.073207876815","974.679484604847","1001.79966580014","1078.28232288797","1171.49387752254","1237.55221817793","1301.58371454313","1391.08228207821","1439.99362621135","1485.13790157861","1557.19107259907","1637.95691688233","1720.94889573759","1824.89632551871","1949.01781520654","1933.47270098893","1947.03927062562","1949.99065600958","2074.31676747838","2198.13141474515","2289.75515945201","2399.05096131201","2488.87450675268","2561.96892917972","2539.98379970699","2534.03978255688","2521.47630979895","2602.6658949144","2690.57774301062","2813.71921594546","2927.45254962462","3058.9008145781","3115.80556029057","3232.44371994302","3431.95941998047","3584.17519518349","3773.21795649","4004.50856808322","4304.50921076998","4608.13031725821","5003.72118755425","5479.55672907225","5821.01814745367","5997.74953958963","6440.08126448555","6859.62629335165","7206.48721651655","7555.791498916","7895.5251604952","8213.98043073017","8528.62978187076","8924.82157345921","9358.25860137159","9748.07213161884","9732.96409414359","10436.0051738696","10753.6288393341","",
"Lithuania","LTU","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4936.0202154344","5230.26019154918","5706.89526075875","6178.1238213384","6151.08296362442","6423.42067622444","6899.23683441212","7424.39482424481","8275.80344758031","8919.08174949012","9766.48764716509","10659.4002106998","11984.9232941064","12425.3980999207","10699.7894581629","11106.9502145424","12046.7213858694","12678.6926859879","13262.3344620771","13850.0001271199","14263.9645773495","14810.2517786273","15661.9962536775","16443.5852875776","17256.4081521908","17247.5436933039","18292.5328507872","18535.0779663478","",
"Luxembourg","LUX","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","25520.1824340318","26257.1661908152","26289.9029024973","26912.9549966405","28706.589612341","28173.2666499077","28280.5166959382","28248.745242907","29355.712798391","32125.4867875047","35513.8009854427","36114.9765484434","38033.7401625331","40742.7918500131","41908.9752721689","38729.5604581864","39515.0353486263","40065.6914169583","41623.6010396531","42500.2548997291","42705.3385418472","42345.0451531547","42788.9485611364","44056.251468465","46733.9235529516","47945.8483699444","52496.6662006102","54218.2753941324","58381.7542558669","63481.5847355331","66027.0758007817","70779.9729147771","71116.9400892209","73116.1946629406","74883.1418537888","74896.0965788046","74916.5067672272","77993.0585335828","82170.2399212578","87695.33957586","92527.7118069642","94243.7073233917","96269.5793851216","97597.9969176553","100292.568479162","101222.045664401","105614.179863952","112417.878458001","110094.792338745","104574.349887682","106544.057241723","105290.249048827","104487.744238704","105338.956059283","105583.937014123","105462.012584423","108351.452158933","107142.127556443","106376.783565763","107350.626687276","104616.03467801","110425.88843286","109714.924316129","",
"Latvia","LVA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4969.82307985825","5156.19509655969","5668.0600072591","6084.28501085339","6303.07485521062","6725.33754041856","7243.56297995178","7847.64536792469","8591.26791254397","9405.06172211095","10526.4522506693","11895.2750583575","13185.0693240034","12891.4423439709","11237.1089285212","10962.2315251539","11450.9767983716","12410.3652614992","12795.8782909892","13162.6545599056","13786.4567953114","14242.5726741319","14845.3348946383","15558.4920048315","15759.0818388809","15312.3350649782","16481.5243496066","17081.3427820803","",
"Macao SAR, China","MAC","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","22840.1713178122","24227.1315031038","25294.4894043487","24495.9332250318","25106.5398292582","27561.7193341253","28554.2469253119","28845.9639017832","30001.4821171518","30055.5590853125","33139.987469551","34094.7744813333","34807.3042839656","35241.7168016414","34429.5228337684","33716.074933257","31631.2426242222","30395.9502394396","31668.0219855995","32046.5584930022","34083.774269273","36992.7240489276","45563.7868050788","47924.1591753166","52907.2260844044","58983.6987069531","59403.8700009709","58611.7503229623","71457.9169903019","84818.7166340753","90787.6086775838","98752.2289204409","95001.4822041092","73220.6355551661","71394.8611441461","76970.2682119038","80342.5875773682","76789.4065769928","34410.3457997943","41869.8392405949","32482.920552713","",
"St. Martin (French part)","MAF","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","835.028564453125","894.384338378906","956.820739746094","1009.62487792969","1029.48474121094","1059.1396484375","1057.85095214844","1068.56274414063","1100.9970703125","1156.0693359375","1250.24597167969","1292.42785644531","1287.02282714844","1313.61767578125","1325.49353027344","1267.85656738281","1345.3115234375","1329.17626953125","1380.01135253906","1428.86889648438","1527.71215820313","1492.79602050781","1638.86462402344","1655.48596191406","1682.328125","1773.4140625","1707.84753417969","1668.37475585938","1817.06237792969","1692.84704589844","1873.54614257813","1816.91381835938","1920.13293457031","1925.39514160156","1948.35461425781","2070.84765625","2120.13110351563","2222.93701171875","2295.01538085938","2336.50341796875","2484.974609375","2536.77734375","2646.06469726563","2709.4091796875","2766.921875","2879.9443359375","2927.29077148438","3006.31689453125","3047.13110351563","3139.22827148438","3116.56298828125","3234.75170898438","3296.19409179688","3355.61328125","3081.662109375","3293.703125","3300.7998046875","",
"Monaco","MCO","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","72743.9060565678","75489.4643390683","78112.8938270844","82525.9664538509","85672.6057846966","83968.4590890937","86406.7287422472","88304.0320316914","90720.0331850214","92942.6889915324","93664.4936943591","93807.7957227407","95082.4261814614","94802.0884705871","94780.2015905044","95061.1510700947","96177.1206052826","97467.4430639456","100916.471343897","104153.709045177","106022.21245543","106275.016823374","106922.798665797","105160.171105526","106702.513788893","108168.981232745","108553.248593931","110117.412793093","113122.312669772","116188.604803201","120467.808533196","123183.004831338","124670.345647476","126299.168001323","129740.548672864","132564.736089156","140815.152408156","162098.943453973","163097.966733688","142205.995539685","141743.742237028","148269.833440103","146511.948802869","157257.894015605","165362.509615774","170338.680381498","173916.315783045","168744.994245276","178571.347957464","191194.562185505","166822.571755127","204610.120440895","228667.935282559","",
"Moldova","MDA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1512.15719609634","1426.13937455567","1454.99997670525","1360.36052515012","1316.60570873485","1347.09284099859","1432.46529021444","1547.7777755695","1654.58390339416","1781.42574579925","1919.69798572163","2017.44263405909","2082.78652841544","2249.52175359761","2117.22203182645","2269.80968612645","2403.26053914183","2389.4009147431","2606.19306556573","2738.16197278055","2749.91303825395","2911.33776696462","3085.73889386565","3268.42596665742","3439.12963997156","3189.33637655884","3688.65242484521","3582.19085447967","",
"Madagascar","MDG","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","818.284112303608","813.731911863051","810.893022311176","782.682514048837","792.628311562849","768.509754214225","763.762928529014","784.440356504125","815.155401960626","821.922024451168","840.604304652204","848.001380731173","812.200072270184","767.268658702636","759.331295091682","746.091324825769","701.891528058441","697.447795375406","659.115827378864","703.130216649979","689.531407144208","604.451782237189","576.458513340894","565.576975338509","559.732836876336","550.659867886975","546.040553969721","537.131781026195","539.756241971867","545.684867967537","546.371198925528","496.760821557166","487.572802892219","482.641782767894","467.500896376178","460.507184085452","455.69716718555","457.774323261547","460.982138901307","467.919193188843","474.139021914094","487.661102523517","414.687336442666","442.103229664323","451.921226359558","459.774982591233","470.6185887303","483.145271398512","500.78247263489","467.115644011521","456.729207078845","451.127504641527","452.205008433058","450.412085258455","453.383414241637","455.63803458407","461.736048112361","467.655067624663","470.423898266865","478.926961352974","433.838239991494","447.78467591887","453.858147011855","",
"Maldives","MDV","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5556.25741893456","5864.95569144664","6234.63736146619","6585.48760108778","6883.69819392453","7037.19773478496","6646.35010358019","7008.44748608127","7839.55956751299","8160.75367394983","7129.63212145605","8605.6937131663","8914.61439432017","9376.0786513968","8311.34524198222","8571.55992336251","8986.6257974082","8888.11484649978","9194.11558322666","9530.58844795055","9480.43151420101","9688.24828820587","9972.37714365815","10453.6355280567","10888.6445657569","7164.30739218603","9731.55619095909","11035.5824827484","",
"Middle East & North Africa","MEA","GDP per capita (constant 2015 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","5453.5009617371","6147.44519059019","6228.00871601777","5802.9402950216","5929.68850938173","5873.44324195304","5766.01530822916","5368.90647195996","5047.61602802981","4866.41973263419","4667.15072467903","4573.17800357272","4409.80230747636","4437.98249079798","4429.73085487645","4838.3900569665","4902.07802078837","4997.22757763576","4992.02624779614","5009.07532321768","5038.52190590712","5183.00757641381","5262.01335515339","5388.53916714671","5383.70892861725","5630.39896026378","5600.06463124871","5578.16216043668","5753.49415868618","6083.20501179628","6253.92249020646","6470.85894601771","6647.80685050004","6788.51879362583","6671.69369536659","6852.70305250022","6967.98338463926","7105.69568065265","7116.14343765957","7168.65563820819","7217.65162423909","7396.02607987648","7394.31005136866","7421.52972284956","7379.0349814834","7002.73759222079","7228.06391362422","7550.71069815585","",
