Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2024-03-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
IDA total,IDA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.152950533,5.940726148,4.668948804,4.791172102,4.540290882,0.983350826,-2.814773018,3.8764452,9.312542428,10.65848159,6.367445662,1.476669071,4.227675299,7.730523069,-0.30869192,5.982671266,4.417384192,0.897829976,3.627511343,3.619618424,-0.488624969,0.024331072,-0.817543623,1.43530561,4.000068434,3.053082078,3.755440835,4.551615336,2.524983218,3.916016865,1.97680968,2.2690521,1.025195499,1.060119107,3.621482888,4.864746213,4.006842834,3.42151564,2.898606915,3.908970439,4.173541539,5.336971903,4.929968344,6.658439244,6.177899347,6.090015871,5.923607397,5.013993555,4.899989862,6.147613023,4.014777917,2.971548309,5.217466235,5.47568989,3.388087619,3.259327927,3.906048447,4.234891897,3.829889177,-0.795602413,4.298817785,4.206148617,
IDA blend,IDB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.35667236,4.36311428,7.966381765,5.215559954,5.742129268,-0.212988264,-7.824222049,2.347001184,15.79076161,17.98460146,10.61560199,4.070075491,5.716455769,8.556495026,-2.043316179,6.36505654,5.22872595,-0.505885752,5.939474213,5.580439573,-4.13999817,-1.028999471,-2.889923951,1.699361175,6.158596306,2.927741975,3.85882909,6.417638332,3.097316334,6.444047904,2.003692731,3.064347492,-0.218006078,0.902562769,2.022713852,4.625968088,1.987080626,2.705488185,2.15674804,3.710732547,4.373857724,6.986678334,5.012060325,7.609605586,6.225686056,5.857190151,5.626240768,4.18127614,6.013242056,5.954037977,4.613020811,4.379230717,5.52444313,5.629586364,3.747512057,2.09570064,2.566874352,3.859371431,2.768233144,-1.391092204,5.120023421,4.196196544,
Indonesia,IDN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,5.740645823,1.841977702,-2.237029984,3.529698148,1.081589467,2.791346825,1.380402805,10.91517857,6.822298249,7.554634515,7.023997197,7.037643208,8.103975535,7.234243817,5.607476636,7.079646018,8.26446281,6.870229008,7.142857143,10,7.878787879,2.247191011,4.395604396,6.842105263,2.463054187,5.769230769,5,5.627705628,7.786885246,7.224334601,6.77581744,6.497506519,6.496408118,7.539971096,8.220007399,7.818187077,4.699878854,-13.12672549,0.791126083,4.920067748,3.643466448,4.499475389,4.780369124,5.030873945,5.692571303,5.500951785,6.345022228,6.013703599,4.628871183,6.22385418,6.169784208,6.030050653,5.557263689,5.006668426,4.8763223,5.033069183,5.069785901,5.17429154,5.01928768,-2.065511829,3.703055357,5.308595005,
IDA only,IDX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,7.267861406,1.970163072,4.423406754,3.490902993,2.050659762,1.547980654,5.070050481,4.387851649,4.480860037,2.332767629,-1.185775914,2.617967202,6.810495258,1.655043406,5.565529343,3.525592638,2.472386804,1.109541258,1.385304628,3.775132107,1.110957569,1.23274159,1.184704242,1.956947683,3.173781863,3.658527771,2.631889976,1.937074973,1.289632589,1.949363943,1.456677793,2.311324991,1.216776111,5.206191295,5.093487111,5.933095329,4.078955672,3.570775935,4.086133714,3.995593671,3.866527866,4.855533758,5.794708587,6.133760998,6.305252361,6.197350265,5.776434784,3.925521766,6.320459822,3.482436589,1.705248869,4.934060819,5.333914413,3.05604227,4.341528917,5.124704997,4.568303132,4.766105221,-0.280486865,3.596363188,4.214885973,
Isle of Man,IMN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,0.418923061,19.10553834,9.896346728,11.82935653,6.845213157,4.186976822,1.604992883,0.80000249,2.599995708,4.000001204,4.299998206,7.700006207,8.599994333,13.50000596,13.69999702,5.300001526,5.399999031,6.199998195,5.999999688,5.200003104,5.899999336,7.699998713,7.50000023,4.900001001,2.100000272,3.399998424,1.999999382,7.303879267,4.14186832,5.155032339,-0.385798408,6.95230253,2.837762344,2.21339787,0.25488493,-8.83623207,,,
India,IND,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.722742533,2.931127735,5.994353262,7.452950123,-2.63577011,-0.05532877,7.825963031,3.387929176,6.539700299,5.157229737,1.642930375,-0.553301305,3.295521135,1.185336255,9.149912016,1.663103638,7.254764588,5.712532089,-5.238182704,6.735821529,6.006203626,3.47573324,7.288892903,3.820737856,5.254299223,4.776564168,3.965355635,9.627782916,5.947343332,5.533454561,1.056831435,5.48239602,4.750776218,6.65892407,7.574491838,7.549522249,4.04982085,6.184415822,8.845755559,3.840991157,4.823966266,3.803975321,7.860381476,7.922936613,7.923430621,8.060732572,7.660815066,3.08669806,7.861888832,8.497584702,5.241315002,5.456388753,6.386106401,7.410227601,7.99625379,8.256305499,6.795383423,6.453851341,3.871436939,-5.831053221,9.050277909,7.239693281,
Not classified,INX,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,3.469885646,6.489808035,4.721428097,4.260230955,5.656644723,1.39480791,8.211301513,7.186727451,3.073036272,3.079329065,3.32521557,2.283469818,-0.244302031,4.354372232,3.085615629,-0.428330595,4.663092107,5.217412862,5.813920468,8.466527782,1.929639258,3.343274101,2.692609581,5.755827065,9.634421619,7.379625234,11.02176454,8.766121687,10.52988629,9.403524677,5.305821528,5.899365269,3.013838692,6.788139971,5.739781672,4.987853812,5.310118221,-4.484070646,-5.095783185,1.682972022,1.280752091,-0.129692111,1.174614374,8.828998727,24.47525334,1.765556879,9.311259306,8.470295452,5.297728026,6.617194668,15.12521979,9.43302211,
"Iran, Islamic Rep.",IRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,10.39091835,7.90926793,7.042075229,8.475228249,17.03571152,11.50240728,11.2528031,14.40418268,15.51665891,10.92760163,13.70158299,14.49901585,7.441681612,5.801050848,-0.326216241,18.26043563,-2.773577692,-12.84085667,-12.02076025,-21.59964935,-5.696787233,23.17124554,11.08671685,-7.139850499,1.867649933,-9.784905578,-0.172107688,-6.08199662,6.132115677,13.59492644,12.71614844,3.297981919,-1.471011483,-1.698286119,2.401044552,6.35052602,1.350399274,2.08001178,2.002696233,5.845527476,2.392172712,8.078829279,8.639298396,4.336665983,3.189804081,4.999795269,8.155773518,0.250856553,1.007385463,5.797938296,2.64571792,-3.747171399,-1.521979205,4.984775067,-1.424884939,8.815086643,2.758505246,-1.838007571,-3.070587985,3.330288459,4.719777732,3.776631402,
Iraq,IRQ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,3.24418646,4.544357067,5.374552534,3.735303782,4.418755569,16.11336734,12.49066468,17.17510373,1.899959393,17.05696467,20.86925543,24.75372685,-0.728727508,3.43397803,-13.0733124,-1.485241697,1.453896262,4.647590574,9.305281393,-0.019036937,-3.118535214,57.81782834,-64.04710697,32.5922112,30.28982949,3.85453245,2.120021498,11.02078564,21.23793613,34.85709514,17.58226601,16.92166569,1.761480081,-8.198469824,-36.65815268,53.38179419,1.671889624,5.646297795,1.885572143,8.228107104,3.379299094,6.402564845,7.5464712,13.93643017,7.628571185,0.19701671,4.722864019,13.78737302,-1.819750351,2.633850991,5.513790574,-12.03679309,1.583393363,7.008745223,
Iceland,ISL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-0.084661946,8.313712744,10.28338287,9.916544014,7.371729299,8.735933476,-1.267261863,-5.474906346,2.374588027,,,,,,,,,,,,,,,,,,,,,,,,,,,4.567123587,5.771612425,7.362800953,4.034923527,4.98504277,4.013497555,0.559519082,2.142688379,7.802399508,6.124438965,6.316993086,8.454860096,2.209496419,-7.66380956,-2.832774915,1.845779156,1.063636607,4.55246032,1.687215018,4.436663719,6.303687107,4.194948829,4.889172995,1.861177943,-7.215670572,4.507735019,7.23808934,
Israel,ISR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,11.20388562,10.15611716,10.69571298,7.937191975,9.093965599,-0.079644772,2.995020166,16.24195681,13.56570351,,,,,,,,,,,,,,,,,,,,,,,,,,,5.928291132,3.79045235,4.115555069,3.330492529,8.671655277,0.334070643,-0.114220928,1.393912964,4.784467426,4.134076619,5.582667959,6.033213571,3.251163361,0.883120394,5.668515118,5.561139076,2.587653844,4.415501587,3.919126893,2.485826289,4.521680309,4.276595951,4.070321887,4.156137989,-1.857289278,8.611990348,6.832886636,
Italy,ITA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,8.207245914,6.203650458,5.609727978,2.797702279,3.26802372,5.984794225,7.178612466,6.544554655,6.098059996,5.268692979,1.818107934,3.690485825,7.125862304,5.500141101,-2.090162915,7.125385137,2.560500845,3.240139752,5.959159426,3.430016414,0.844227607,0.413585695,1.169203495,3.225852315,2.798085767,2.859971864,3.191960628,4.194377308,3.388383454,1.985774943,1.538447558,0.834275454,-0.852805764,2.151023638,2.886836759,1.266784802,1.830212234,1.810615162,1.625727599,3.786955143,1.951371556,0.253942999,0.138626891,1.423594158,0.817848974,1.790639681,1.48707298,-0.962012841,-5.280937208,1.713295839,0.707333347,-2.980905768,-1.841065451,-0.004547542,0.778304351,1.293462732,1.667859041,0.925810941,0.483198317,-8.974192121,8.313760318,3.724549463,
Jamaica,JAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,1.808638519,5.744132216,5.574673871,12.06440904,2.458073452,18.00855529,-5.485509091,-4.22926131,-0.256092257,-6.694245095,-2.597548698,-0.053700315,-1.060041317,-5.714159246,2.639447994,2.069231624,1.909078402,-1.5423458,-2.943635575,1.882588185,7.850354827,3.974302015,7.173304346,4.200535115,4.838238753,1.955542502,9.417102567,1.383389803,2.349957041,-0.113731206,-1.140459872,-2.334553543,1.047673871,0.878703548,1.344929564,1.997290944,3.666317593,1.3237251,0.893797936,2.89912535,1.431954037,-0.811736703,-4.345301858,-1.457147209,1.730376267,-0.61363604,0.517686013,0.689822357,0.921487125,1.375223064,0.997123062,1.889923681,0.892291654,-9.920322449,4.601424504,5.221519847,
Jordan,JOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,8.298408865,14.67956601,20.80290927,11.18484646,17.17871742,7.025943389,-2.219738555,4.291687767,-2.706947165,5.504634251,2.323274371,1.462169823,-10.72921928,-0.275903906,1.608531067,14.34977606,4.48698978,4.9714767,6.200874444,2.087020782,3.308475383,3.01217269,3.389530794,4.245711921,5.269957575,5.783807927,4.161667555,8.567214242,8.146594811,8.092975278,8.176169952,7.220386373,5.023710073,2.314834221,2.737179886,2.429358001,2.609947375,3.384078099,2.496528793,1.994180849,2.473598154,1.919072636,1.751239059,-1.102751883,3.65564191,2.428073345,
Japan,JPN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,12.04353641,8.908972996,8.473642383,11.6767082,5.819707873,10.63856156,11.08214232,12.88246814,12.47789451,2.454958384,4.698992042,8.413547255,8.032599975,-1.225239828,3.091575916,3.974984091,4.39033795,5.271941503,5.484041832,2.817591208,4.260624493,3.279742743,3.630198572,4.410880154,5.159807905,3.294047613,4.648861398,6.661636522,4.925785413,4.840929057,3.523357235,0.900586066,-0.459219716,1.083383174,2.630999616,3.133870993,0.981228732,-1.270330495,-0.333929958,2.764647551,0.386103426,0.041962499,1.535125499,2.186115694,1.803900872,1.372350128,1.483969412,-1.224289001,-5.693236359,4.097917919,0.023809524,1.374750999,2.005100177,0.296205514,1.560626697,0.753826746,1.675331752,0.643391023,-0.402169201,-4.147118899,2.559320239,0.954736938,
Kazakhstan,KAZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-11,-5.299999999,-9.200000002,-12.6,-8.200000001,0.500000002,1.699999999,-1.899999999,2.699999998,9.800000002,13.5,9.8,9.3,9.600000001,9.699999999,10.7,8.9,3.3,1.199999999,7.300000003,7.400000001,4.799999995,5.999999997,4.200000006,1.200000001,1.099999999,4.100000003,4.099999993,4.500000001,-2.499999996,4.299999997,3.2,
Kenya,KEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,-7.774634904,9.457358741,8.778340216,4.964467288,2.009094171,14.7285664,3.361232033,7.982689969,7.959224459,-4.655446916,22.17389193,17.08242935,5.89658021,4.065617349,0.882203175,2.153964503,9.453797844,6.912493546,7.615226046,5.591976206,3.773544194,1.506478258,1.309050241,1.755216977,4.300561819,7.177555391,5.937107444,6.203183823,4.690348768,4.192050972,1.438346792,-0.799493959,0.353197256,2.632784518,4.406216525,4.146839269,0.474901921,3.290213722,2.305388595,0.599695391,3.779906498,0.54685953,2.932475546,5.104299776,5.90666608,6.4724943,6.85072977,0.232282745,3.306939816,8.058473603,5.12110612,4.568679614,3.797848393,5.020111002,4.967721128,4.213517068,3.837958174,5.647946407,5.114158858,-0.272766327,7.590489473,4.846634856,
Kyrgyz Republic,KGZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.299968372,13.20003006,2.789750939,5.702796633,-7.943925227,-13.83783782,-15.45932822,-20.08515884,-5.42382191,7.084502408,9.915253894,2.121835264,3.65578939,5.443336633,5.321621422,-0.017324602,7.030293201,7.026812415,-0.175515413,3.102898745,8.542874764,8.40161606,2.886294575,-0.471566601,5.956274309,-0.088150201,10.91546945,4.024038626,3.875825448,4.335855917,4.739937225,3.757910125,4.600625666,-7.148977577,5.507007628,6.33175292,
Cambodia,KHM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.80863877,9.903468901,5.897505607,4.006621079,4.681632104,12.70538114,9.993580323,8.148386097,6.578939499,8.50589556,10.34052877,13.25008691,10.77108367,10.21257391,6.691577476,0.086696959,5.963078573,7.069569946,7.313345506,7.356665149,7.1425711,6.965797817,6.933313972,6.9969037,7.469169208,7.054106932,-3.096006731,3.026389364,5.239810289,
Kiribati,KIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,-2.290060344,12.07922685,20.90988292,45.30275362,5.344419884,-26.76823252,-4.612629567,1.05959334,-11.58499423,-16.50773235,0,0.892857143,-2.654867257,1.818181818,-4.464285714,0.934579439,0.925925926,9.174311927,-3.361344538,-0.869565217,0,0.877192982,0.869565217,1.724137931,0,1.694915254,1.666666667,6.557377049,-1.538461538,6.25,-1.470588235,3.787462687,2.006324636,-1.629360204,4.951631626,-0.049295323,2.034947265,-2.091436758,0.802819887,-1.120260261,1.76257601,5.136144329,4.161574477,-1.096288599,9.865174721,-0.478196755,0.186027237,5.113636364,-2.162162162,-1.657458564,7.865168539,1.5625,
St. Kitts and Nevis,KNA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,3.909904182,7.597675028,8.440121037,1.546903384,0.547738045,1.18672047,8.865807457,8.550068267,10.85699385,6.550345228,9.225374976,5.479794077,4.877251516,-1.864689129,4.268973825,6.801949416,5.301719051,5.383142657,5.842838026,6.823966776,-0.486745779,3.219886422,10.04280842,5.25344983,1.367715073,-3.93339486,3.996346661,9.732820703,3.1503812,0.600602327,11.17852797,-3.379306113,0.043977654,1.616607304,-0.525762355,5.709822978,7.581478883,0.714014854,3.922658022,0.018115222,2.052833856,4.049485536,-14.55951608,-0.891539866,8.845208845,
"Korea, Rep.",KOR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.935992652,3.895272531,9.020568283,9.473824718,7.31843358,11.99395661,9.079606554,13.16576829,14.5613667,10.05273481,10.54551355,7.214360722,14.89832266,9.511835434,7.839933338,13.2214478,12.3359822,10.9529857,8.671226707,-1.64568764,7.246176285,8.338078087,13.37617449,10.55164035,7.838864022,11.3272612,12.72369212,11.98771556,7.072893605,9.877552502,10.77805613,6.198642798,6.877474129,9.268666338,9.614565393,7.890703326,6.170552427,-5.129448165,11.46694243,9.060833325,4.852399572,7.725142675,3.147291194,5.197391363,4.308542714,5.264326595,5.799548415,3.012984873,0.79269899,6.804824918,3.685667782,2.402530992,3.164708636,3.202453795,2.809103268,2.946881715,3.15963574,2.907403774,2.24397786,-0.709415359,4.304734819,2.612672192,
Kuwait,KWT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.99046756,8.436165645,4.858291252,0.605127159,2.473325258,3.662054728,-1.789009125,4.694581871,0.213332576,3.014283152,17.32602042,10.24029806,10.60904498,7.514773,5.991575511,2.479756943,-7.076056431,-2.37026412,9.628406975,6.6258183,1.149300437,0.500876982,0.593019617,2.925868226,-4.712106209,2.433981269,-0.551959332,-8.855278885,1.146972339,8.860759494,
Latin America & Caribbean (excluding high income),LAC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.161461415,4.34622937,1.759720977,7.609179415,5.866469405,4.632039494,4.449791125,7.442482105,6.899815979,6.810883012,6.975181,7.724003465,8.701104305,6.649370145,4.242385883,5.504517311,4.754075336,4.307497861,7.356702261,6.631666672,1.055798612,0.257055834,-2.077559534,3.915383083,3.145586304,3.368242241,3.159936259,0.363542714,1.39554701,-0.463819121,2.804730757,2.136577614,4.351007005,5.264989601,0.417399736,3.868854898,5.281744331,2.786056344,0.521536077,3.618504348,0.176751039,0.357407753,2.404469521,5.301476136,3.988556452,5.253082068,5.336789973,3.739297372,-2.412309434,6.659093614,4.417606324,2.371542949,2.723169236,1.288187826,0.29205105,-0.495283195,1.942436193,1.570828441,0.655264754,-6.519017249,6.825292711,3.742079117,
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,5.069963947,4.885133263,-1.425792383,-2.010201053,14.19063663,6.704578691,4.296563641,5.559857768,5.912556554,8.159018533,7.031254324,6.928323728,6.872091271,3.967608092,7.306376071,5.798782329,5.75141288,5.918743684,6.067002303,6.35769548,7.107568368,8.619266208,7.596828801,7.824902763,7.501774912,8.526905517,8.03865268,8.026098435,8.026300227,7.61196344,7.270065844,7.022836255,6.892530873,6.247960008,5.457735092,0.503031829,2.528351005,2.707426526,
Lebanon,LBN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.45111822,26.53316009,49.44737918,16.4383457,10.7656698,8.105241977,6.44886257,11.28593572,1.054966667,3.665723785,-0.525584635,1.34187162,3.839669277,3.423149828,3.227098269,6.679444616,2.68577931,1.549515001,9.310622526,9.069128268,10.23215558,7.975135558,0.867339879,2.564791337,3.827873499,2.484060105,0.462320793,1.554549409,0.903028464,-1.884705756,-6.914924729,-21.39989969,-7.001238625,,
Liberia,LBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.920274766,3.763017617,-30.14513273,2.619846895,5.281212453,8.043909972,9.535275363,7.145691128,5.300540503,6.09982524,8.200768225,7.993814446,8.687287816,0.7013931,-0.01856497,-1.554958617,2.45515592,1.157575122,-2.467297635,-2.982491276,4.986712835,4.808104887,
Libya,LBY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.679270408,-1.762838871,-0.958897333,13.01603725,4.461638996,11.87075652,6.50052542,6.229982786,-0.162048239,-4.400181763,5.027247672,-50.33851514,86.82674844,-17.99796157,-23.04280583,-0.842656252,-1.490941117,32.49180219,7.941367853,-11.19569459,-29.78714799,31.37251544,-1.236981944,
St. Lucia,LCA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,10.31194071,3.792734404,-2.220528091,6.310253183,2.086342106,4.965383972,7.26557364,8.287765071,14.4020193,3.923731385,13.89966384,8.981004203,9.89070153,0.375678029,7.95307536,0.583199758,1.598560162,1.748225865,2.922587957,-0.694130142,6.286471215,2.670603511,0.048748554,-3.408063962,0.416450493,4.264611487,7.26740887,-0.410304726,6.195257291,1.691618574,4.94932194,-2.828899548,0.330018546,4.326942805,-0.108756148,-2.005024374,1.328002572,0.101913354,3.427853838,3.387019553,2.880768205,-0.650152681,-24.3645761,12.22990555,15.87951221,
Latin America & Caribbean,LCN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,6.128117401,4.301918409,2.101940272,7.27374086,5.666438922,4.950253322,4.332983719,7.108881824,6.83050993,6.514753743,6.882647737,7.176372023,8.010953627,6.268999657,3.593385981,5.438488475,4.866446001,4.530772979,7.386948708,6.634122377,1.225484907,-0.168729266,-2.279774572,3.890939856,3.132573596,3.478480624,3.298349384,0.615367159,1.710476638,-0.374145702,2.949116618,2.570251829,4.392586145,5.22517675,0.83006629,3.965807352,5.38940163,2.980124489,0.67393357,3.607531594,0.453803405,0.454985065,2.452689306,5.46017192,3.931522284,5.129743905,5.183350559,3.640158244,-2.284603153,6.377219153,4.388657325,2.566414254,2.722601452,1.329681224,0.40733582,-0.344855366,1.821838469,1.577104528,0.71436057,-6.621104491,7.026047643,3.888448907,
Least developed countries: UN classification,LDC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,2.981394014,1.495205057,1.972829246,1.897357566,1.19598859,3.58513815,4.459715884,2.307029352,2.564184764,0.353010384,1.988488112,0.841164249,-0.027303215,0.941841677,5.855739208,5.605128579,5.932232262,3.948245919,3.998257636,4.27814982,5.17132038,5.004604645,5.052357534,6.30718539,7.32379718,6.854243593,7.184910551,6.297819555,3.873138012,6.116554475,2.87269809,2.204199826,5.624332857,5.571782061,2.655898906,3.678019868,4.34568223,4.314547904,4.77513289,-0.178265988,2.628347025,4.467929737,
Low income,LIC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,1.816737211,1.937585275,-1.247377255,-0.024904679,3.169913908,6.09715788,3.363924002,1.608624757,-1.910780162,1.89798329,1.062586364,1.567766583,1.895667394,5.203059801,5.739926201,7.123137574,3.871361266,2.492453675,3.299537183,4.899411238,4.35058404,4.993209247,6.02277625,6.465629332,5.979182896,6.070648822,5.341361786,3.428969926,6.689216691,0.340140613,-4.576550007,3.279746938,4.411869758,-0.384437001,2.136051795,2.859417865,2.944157255,3.758323173,0.062728818,1.798901114,3.412505272,
Liechtenstein,LIE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,,,,,,,,,,1.669222005,1.669219564,1.669225646,1.669222505,1.669232275,4.758672042,4.758677094,4.758676836,4.758671479,4.758672523,4.814820216,-1.59010688,0.538599939,4.285709417,7.020554491,3.999999999,9.230767985,5.633798306,4.491985307,2.252870969,1.801170076,3.608293844,4.332101206,6.866144132,5.8755504,6.9053018,7.225134855,7.761262837,10.4109232,3.220193082,-0.733092455,-0.993919947,-1.937565341,3.039172103,4.828076777,8.644968573,3.325963509,1.798088478,-1.15748292,,,,,,,,,,,,,,
Sri Lanka,LKA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,,3.818019558,2.516748594,3.906433837,2.536953536,5.023789438,6.43902442,5.801094166,7.716819662,3.846629857,1.306905397,-0.410479911,7.057398935,3.845830836,6.126233161,3.335106692,5.100590264,5.653836858,6.403556926,5.846026516,5.699524767,4.141495702,4.81399097,5.099146558,4.999406369,4.355546917,1.725610693,2.472685038,2.299301412,6.399995311,4.599987244,4.399991252,6.900063251,5.599918725,5.500085234,3.799967206,6.405399696,4.698423048,4.300540498,6.000033158,-1.545408134,3.964675685,5.940269078,5.445061279,6.241748044,7.668291901,6.796826119,5.950088145,3.538912053,8.01596737,8.669483012,8.63218138,4.051746329,6.377978893,4.205955476,5.053624893,6.460681271,2.310084252,-0.220483886,-4.624515816,3.512224555,-7.823977326,
Lower middle income,LMC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,3.198362611,3.23924222,7.433253076,6.880219692,4.18031352,2.388203171,3.347149378,5.879910879,9.359011222,8.994010036,5.798216977,5.248189475,5.171633566,5.212028493,2.693752238,8.509637521,3.791926955,0.285397841,-0.772129872,0.373124645,1.075014399,5.099895801,3.757651038,1.320348557,3.690444928,1.807705601,2.864743449,4.592504861,3.952865704,4.596978416,2.050838765,2.485648241,0.601026686,1.632534142,4.015465638,5.66104729,3.343695317,4.080462355,4.786630313,4.420707013,4.256766357,4.964913116,6.34396031,6.808924263,6.203576223,6.620294945,6.945611641,4.020545397,4.697880111,6.597676317,4.531847863,4.216450106,4.889562463,5.625293119,5.019821662,5.77614048,5.105869581,4.789823091,3.49427006,-3.19117351,6.128080816,5.201163498,
Low & middle income,LMY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,0.976428924,3.554576788,4.66934361,7.674119747,5.928555681,4.760441602,3.177017364,5.761113377,8.127328571,8.305512348,6.356254109,6.064882884,6.95602398,5.870183518,4.321027538,6.085213818,4.555258358,3.653488591,4.520053741,4.80783387,2.268396994,2.843969247,1.682317319,4.725963197,4.367488358,3.864777599,4.865152199,4.101702534,3.019833807,2.077151511,1.546383337,1.661511952,3.456915326,3.319802054,3.850184948,5.439870655,5.27514031,2.722916541,3.796096735,5.830550395,3.746601876,4.719076254,5.967834751,7.626431525,7.2514943,8.194595261,8.801810063,5.860381248,3.123231677,7.896903188,6.229425485,5.350112889,5.356526061,4.895960952,4.370088203,4.517538271,5.146883811,4.875751318,3.980140827,-1.214326361,7.187646452,3.563509986,
Lesotho,LSO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,,1.864795166,15.33181433,10.61506999,8.251118124,2.154105568,-0.405521388,10.91206152,-0.367120039,1.547536691,2.177071169,5.113717713,-0.202708347,26.40488106,10.98008895,-13.51349756,11.04912916,21.80903497,18.31687489,2.893918778,-2.74477924,0.694638144,4.45720389,1.986165353,5.534897826,2.61024933,4.684856037,0.72972822,8.601919079,5.795244408,6.045473329,6.966607114,6.956364957,3.509766478,5.979873128,3.290938546,5.597035759,3.703603596,1.53765564,0.476025102,3.875546814,3.561582191,0.723835961,4.559776811,1.692374206,3.466122481,4.230094854,4.187914418,5.52341967,-1.253757799,5.269670781,4.616413945,6.334083747,1.792525556,1.710549905,3.12406678,3.608907317,-3.138174937,-1.480633158,-1.417993831,-7.458717059,1.852678521,1.114890429,
