"","LOCATION","Time","UNIT","Value","Category"
"2166","ISR",2013,"ILS",322803.609,"IMP_GDS_SRVS"
"2167","ISR",2014,"ILS",330315.055,"IMP_GDS_SRVS"
"2168","ISR",2015,"ILS",330693.927,"IMP_GDS_SRVS"
"2169","ISR",2016,"ILS",364655.683,"IMP_GDS_SRVS"
"2170","ISR",2017,"ILS",381403.188,"IMP_GDS_SRVS"
"2171","ISR",2018,"ILS",409466.949,"IMP_GDS_SRVS"
"2172","ISR",2019,"ILS",425440.992,"IMP_GDS_SRVS"
"2173","ISR",2020,"ILS",391616.646,"IMP_GDS_SRVS"
"2174","ISR",2021,"ILS",474259.351,"IMP_GDS_SRVS"
"2175","ISR",2022,"ILS",531318.347,"IMP_GDS_SRVS"
"2176","ITA",2000,"EUR",373487.1,"IMP_GDS_SRVS"
"2177","ITA",2001,"EUR",382566.5,"IMP_GDS_SRVS"
"2178","ITA",2002,"EUR",384719.4,"IMP_GDS_SRVS"
"2179","ITA",2003,"EUR",387565.6,"IMP_GDS_SRVS"
"2180","ITA",2004,"EUR",405289.3,"IMP_GDS_SRVS"
"2181","ITA",2005,"EUR",419232.5,"IMP_GDS_SRVS"
"2182","ITA",2006,"EUR",452597.3,"IMP_GDS_SRVS"
"2183","ITA",2007,"EUR",477282.9,"IMP_GDS_SRVS"
"2184","ITA",2008,"EUR",458075.5,"IMP_GDS_SRVS"
"2185","ITA",2009,"EUR",397984.4,"IMP_GDS_SRVS"
"2186","ITA",2010,"EUR",446406.6,"IMP_GDS_SRVS"
"2187","ITA",2011,"EUR",448920.9,"IMP_GDS_SRVS"
"2188","ITA",2012,"EUR",412470.8,"IMP_GDS_SRVS"
"2189","ITA",2013,"EUR",401325.3,"IMP_GDS_SRVS"
"2190","ITA",2014,"EUR",415180.2,"IMP_GDS_SRVS"
"2191","ITA",2015,"EUR",442016.1,"IMP_GDS_SRVS"
"2192","ITA",2016,"EUR",459374.4,"IMP_GDS_SRVS"
"2193","ITA",2017,"EUR",487356.6,"IMP_GDS_SRVS"
"2194","ITA",2018,"EUR",504112.7,"IMP_GDS_SRVS"
"2195","ITA",2019,"EUR",500584.1,"IMP_GDS_SRVS"
"2196","ITA",2020,"EUR",439873,"IMP_GDS_SRVS"
"2197","ITA",2021,"EUR",506437.4,"IMP_GDS_SRVS"
"2198","ITA",2022,"EUR",569466,"IMP_GDS_SRVS"
"2199","LUX",2000,"EUR",36385.193,"GDP"
"2200","LUX",2001,"EUR",37503.803,"GDP"
"2201","LUX",2002,"EUR",38713.457,"GDP"
"2202","LUX",2003,"EUR",39727.509,"GDP"
"2203","LUX",2004,"EUR",41408.734,"GDP"
"2204","LUX",2005,"EUR",42436.861,"GDP"
"2205","LUX",2006,"EUR",44990.166,"GDP"
"2206","LUX",2007,"EUR",48633.77,"GDP"
"2207","LUX",2008,"EUR",48487.783,"GDP"
"2208","LUX",2009,"EUR",46917.286,"GDP"
"2209","LUX",2010,"EUR",48681.57,"GDP"
"2210","LUX",2011,"EUR",49189.951,"GDP"
"2211","LUX",2012,"EUR",50001.537,"GDP"
"2212","LUX",2013,"EUR",51587.481,"GDP"
"2213","LUX",2014,"EUR",52940.665,"GDP"
"2214","LUX",2015,"EUR",54142.304,"GDP"
"2215","LUX",2016,"EUR",56837.611,"GDP"
"2216","LUX",2017,"EUR",57586.269,"GDP"
"2217","LUX",2018,"EUR",58288.431,"GDP"
"2218","LUX",2019,"EUR",59988.033,"GDP"
"2219","LUX",2020,"EUR",59442.244,"GDP"
"2220","LUX",2021,"EUR",63703.303,"GDP"
"2221","LUX",2022,"EUR",64582.527,"GDP"
"2222","MEX",2000,"MXN",4278446.523,"EXP_GDS_SRVS"
"2223","MEX",2001,"MXN",4357025.175,"EXP_GDS_SRVS"
"2224","MEX",2002,"MXN",4476350.548,"EXP_GDS_SRVS"
"2225","MEX",2003,"MXN",4397039.772,"EXP_GDS_SRVS"
"2226","MEX",2004,"MXN",4650390.372,"EXP_GDS_SRVS"
"2227","MEX",2005,"MXN",4946718.464,"EXP_GDS_SRVS"
"2228","MEX",2006,"MXN",5377008.045,"EXP_GDS_SRVS"
"2229","MEX",2007,"MXN",5512481.811,"EXP_GDS_SRVS"
"2230","MEX",2008,"MXN",5399195.69,"EXP_GDS_SRVS"
"2231","MEX",2009,"MXN",4853672.814,"EXP_GDS_SRVS"
"2232","MEX",2010,"MXN",5973904.281,"EXP_GDS_SRVS"
"2233","MEX",2011,"MXN",6528687.605,"EXP_GDS_SRVS"
"2234","MEX",2012,"MXN",7045608.343,"EXP_GDS_SRVS"
"2235","MEX",2013,"MXN",7235959.975,"EXP_GDS_SRVS"
"2236","MEX",2014,"MXN",7783883.51,"EXP_GDS_SRVS"
"2237","MEX",2015,"MXN",8331048.136,"EXP_GDS_SRVS"
"2238","MEX",2016,"MXN",8586587.022,"EXP_GDS_SRVS"
"2239","MEX",2017,"MXN",8861144.766,"EXP_GDS_SRVS"
"2240","MEX",2018,"MXN",9439522.364,"EXP_GDS_SRVS"
"2241","MEX",2019,"MXN",9549423.216,"EXP_GDS_SRVS"
"2242","MEX",2020,"MXN",8879167.611,"EXP_GDS_SRVS"
"2243","MEX",2021,"MXN",9519992.266,"EXP_GDS_SRVS"
"2244","MEX",2022,"MXN",10346558.9,"EXP_GDS_SRVS"
"2245","NZL",2000,"NZD",43781,"EXP_GDS_SRVS"
"2246","NZL",2001,"NZD",45220,"EXP_GDS_SRVS"
"2247","NZL",2002,"NZD",48626,"EXP_GDS_SRVS"
"2248","NZL",2003,"NZD",49930,"EXP_GDS_SRVS"
"2249","NZL",2004,"NZD",51514,"EXP_GDS_SRVS"
"2250","NZL",2005,"NZD",51286,"EXP_GDS_SRVS"
"2251","NZL",2006,"NZD",53065,"EXP_GDS_SRVS"
"2252","NZL",2007,"NZD",55147,"EXP_GDS_SRVS"
"2253","NZL",2008,"NZD",53666,"EXP_GDS_SRVS"
"2254","NZL",2009,"NZD",55832,"EXP_GDS_SRVS"
"2255","NZL",2010,"NZD",57407,"EXP_GDS_SRVS"
"2256","NZL",2011,"NZD",58724,"EXP_GDS_SRVS"
"2257","NZL",2012,"NZD",60510,"EXP_GDS_SRVS"
"2258","NZL",2013,"NZD",60592,"EXP_GDS_SRVS"
"2259","NZL",2014,"NZD",63410,"EXP_GDS_SRVS"
"2260","NZL",2015,"NZD",67368,"EXP_GDS_SRVS"
"2261","NZL",2016,"NZD",68416,"EXP_GDS_SRVS"
"2262","NZL",2017,"NZD",70846,"EXP_GDS_SRVS"
"2263","NZL",2018,"NZD",72853,"EXP_GDS_SRVS"
"2264","NZL",2019,"NZD",72672,"EXP_GDS_SRVS"
"2265","NZL",2020,"NZD",59859,"EXP_GDS_SRVS"
"2266","NZL",2021,"NZD",60693,"EXP_GDS_SRVS"
"2267","NZL",2022,"NZD",64326,"EXP_GDS_SRVS"
"2268","PRT",2000,"EUR",177302.095,"GDP"
"2269","PRT",2001,"EUR",180748.267,"GDP"
"2270","PRT",2002,"EUR",182141.699,"GDP"
"2271","PRT",2003,"EUR",180446.832,"GDP"
"2272","PRT",2004,"EUR",183674.549,"GDP"
"2273","PRT",2005,"EUR",185110.605,"GDP"
"2274","PRT",2006,"EUR",188118.715,"GDP"
"2275","PRT",2007,"EUR",192834.061,"GDP"
"2276","PRT",2008,"EUR",193449.68,"GDP"
"2277","PRT",2009,"EUR",187410.027,"GDP"
"2278","PRT",2010,"EUR",190666.511,"GDP"
"2279","PRT",2011,"EUR",187432.493,"GDP"
"2280","PRT",2012,"EUR",179827.806,"GDP"
"2281","PRT",2013,"EUR",178168.635,"GDP"
"2282","PRT",2014,"EUR",179580.069,"GDP"
"2283","PRT",2015,"EUR",182798.227,"GDP"
"2284","PRT",2016,"EUR",186489.811,"GDP"
"2285","PRT",2017,"EUR",193028.787,"GDP"
"2286","PRT",2018,"EUR",198528.806,"GDP"
"2287","PRT",2019,"EUR",203854.858,"GDP"
"2288","PRT",2020,"EUR",186933.852,"GDP"
"2289","PRT",2021,"EUR",197659.064,"GDP"
"2290","PRT",2022,"EUR",211154.258,"GDP"
"2291","PRT",2000,"EUR",51714.129,"IMP_GDS_SRVS"
"2292","PRT",2001,"EUR",52236.463,"IMP_GDS_SRVS"
"2293","PRT",2002,"EUR",52087.87,"IMP_GDS_SRVS"
"2294","PRT",2003,"EUR",51975.125,"IMP_GDS_SRVS"
"2295","PRT",2004,"EUR",55831.427,"IMP_GDS_SRVS"
"2296","PRT",2005,"EUR",57051.372,"IMP_GDS_SRVS"
"2297","PRT",2006,"EUR",61364.112,"IMP_GDS_SRVS"
"2298","PRT",2007,"EUR",64799.567,"IMP_GDS_SRVS"
"2299","PRT",2008,"EUR",66245.368,"IMP_GDS_SRVS"
"2300","PRT",2009,"EUR",59955.104,"IMP_GDS_SRVS"
"2301","PRT",2010,"EUR",64632.272,"IMP_GDS_SRVS"
"2302","PRT",2011,"EUR",60637.485,"IMP_GDS_SRVS"
"2303","PRT",2012,"EUR",56831.601,"IMP_GDS_SRVS"
"2304","PRT",2013,"EUR",59491.659,"IMP_GDS_SRVS"
"2305","PRT",2014,"EUR",64203.852,"IMP_GDS_SRVS"
"2306","PRT",2015,"EUR",69372.192,"IMP_GDS_SRVS"
"2307","PRT",2016,"EUR",72849.272,"IMP_GDS_SRVS"
"2308","PRT",2017,"EUR",78751.671,"IMP_GDS_SRVS"
"2309","PRT",2018,"EUR",82664.782,"IMP_GDS_SRVS"
"2310","PRT",2019,"EUR",86750.567,"IMP_GDS_SRVS"
"2311","PRT",2020,"EUR",76504.723,"IMP_GDS_SRVS"
"2312","PRT",2021,"EUR",85872.052,"IMP_GDS_SRVS"
"2313","PRT",2022,"EUR",95366.313,"IMP_GDS_SRVS"
"2314","CHL",2000,"CLP",31465016.409,"EXP_GDS_SRVS"
"2315","CHL",2001,"CLP",33859909.575,"EXP_GDS_SRVS"
"2316","CHL",2002,"CLP",34958005.184,"EXP_GDS_SRVS"
"2317","CHL",2003,"CLP",37408723.758,"EXP_GDS_SRVS"
"2318","CHL",2004,"CLP",43025460.402,"EXP_GDS_SRVS"
"2319","CHL",2005,"CLP",44433948.553,"EXP_GDS_SRVS"
"2320","CHL",2006,"CLP",46755614.559,"EXP_GDS_SRVS"
"2321","CHL",2007,"CLP",49912757.326,"EXP_GDS_SRVS"
"2322","CHL",2008,"CLP",49661100.789,"EXP_GDS_SRVS"
"2323","CHL",2009,"CLP",47573936.114,"EXP_GDS_SRVS"
"2324","CHL",2010,"CLP",48462994.089,"EXP_GDS_SRVS"
"2325","CHL",2011,"CLP",50979294.748,"EXP_GDS_SRVS"
"2326","CHL",2012,"CLP",51144032.858,"EXP_GDS_SRVS"
"2327","CHL",2013,"CLP",52709123.394,"EXP_GDS_SRVS"
"2328","CHL",2014,"CLP",52952335.06,"EXP_GDS_SRVS"
"2329","CHL",2015,"CLP",51717659.748,"EXP_GDS_SRVS"
"2330","CHL",2016,"CLP",52027116.019,"EXP_GDS_SRVS"
"2331","CHL",2017,"CLP",51526796.983,"EXP_GDS_SRVS"
"2332","CHL",2018,"CLP",54043958.076,"EXP_GDS_SRVS"
"2333","CHL",2019,"CLP",52666441.947,"EXP_GDS_SRVS"
"2334","CHL",2020,"CLP",52186876.967,"EXP_GDS_SRVS"
"2335","CHL",2021,"CLP",51471821.691,"EXP_GDS_SRVS"
"2336","CHL",2022,"CLP",52177088.943,"EXP_GDS_SRVS"
"2337","KOR",2000,"KRW",231804900,"IMP_GDS_SRVS"
"2338","KOR",2001,"KRW",223779400,"IMP_GDS_SRVS"
"2339","KOR",2002,"KRW",257102800,"IMP_GDS_SRVS"
"2340","KOR",2003,"KRW",284045300,"IMP_GDS_SRVS"
"2341","KOR",2004,"KRW",318369900,"IMP_GDS_SRVS"
"2342","KOR",2005,"KRW",343052100,"IMP_GDS_SRVS"
"2343","KOR",2006,"KRW",385837200,"IMP_GDS_SRVS"
"2344","KOR",2007,"KRW",429757600,"IMP_GDS_SRVS"
"2345","KOR",2008,"KRW",443780800,"IMP_GDS_SRVS"
"2346","KOR",2009,"KRW",413126100,"IMP_GDS_SRVS"
"2347","KOR",2010,"KRW",485463500,"IMP_GDS_SRVS"
"2348","KOR",2011,"KRW",555914100,"IMP_GDS_SRVS"
"2349","KOR",2012,"KRW",570187700,"IMP_GDS_SRVS"
"2350","KOR",2013,"KRW",579538300,"IMP_GDS_SRVS"
"2351","KOR",2014,"KRW",586858900,"IMP_GDS_SRVS"
"2352","KOR",2015,"KRW",599257200,"IMP_GDS_SRVS"
"2353","KOR",2016,"KRW",630266600,"IMP_GDS_SRVS"
"2354","KOR",2017,"KRW",686089200,"IMP_GDS_SRVS"
"2355","KOR",2018,"KRW",697841100,"IMP_GDS_SRVS"
"2356","KOR",2019,"KRW",684516800,"IMP_GDS_SRVS"
"2357","KOR",2020,"KRW",663103300,"IMP_GDS_SRVS"
"2358","KOR",2021,"KRW",730044100,"IMP_GDS_SRVS"
"2359","KOR",2022,"KRW",755884800,"IMP_GDS_SRVS"
"2360","SWE",2000,"SEK",3076995,"GDP"
"2361","SWE",2001,"SEK",3121596,"GDP"
"2362","SWE",2002,"SEK",3190175,"GDP"
"2363","SWE",2003,"SEK",3263862,"GDP"
"2364","SWE",2004,"SEK",3405411,"GDP"
"2365","SWE",2005,"SEK",3502765,"GDP"
"2366","SWE",2006,"SEK",3666091,"GDP"
"2367","SWE",2007,"SEK",3792176,"GDP"
"2368","SWE",2008,"SEK",3775090,"GDP"
"2369","SWE",2009,"SEK",3611259,"GDP"
"2370","SWE",2010,"SEK",3826205,"GDP"
"2371","SWE",2011,"SEK",3948465,"GDP"
"2372","SWE",2012,"SEK",3925236,"GDP"
"2373","SWE",2013,"SEK",3971859,"GDP"
"2374","SWE",2014,"SEK",4077423,"GDP"
"2375","SWE",2015,"SEK",4260470,"GDP"
"2376","SWE",2016,"SEK",4348687,"GDP"
"2377","SWE",2017,"SEK",4460358,"GDP"
"2378","SWE",2018,"SEK",4547336,"GDP"
"2379","SWE",2019,"SEK",4637655,"GDP"
"2380","SWE",2020,"SEK",4537008,"GDP"
"2381","SWE",2021,"SEK",4815899,"GDP"
"2382","SWE",2022,"SEK",4956127,"GDP"
"2383","NLD",2000,"EUR",580703.086,"GDP"
"2384","NLD",2001,"EUR",594215.786,"GDP"
"2385","NLD",2002,"EUR",595506.86,"GDP"
"2386","NLD",2003,"EUR",596433.742,"GDP"
"2387","NLD",2004,"EUR",608272.628,"GDP"
"2388","NLD",2005,"EUR",620747.546,"GDP"
"2389","NLD",2006,"EUR",642231.55,"GDP"
"2390","NLD",2007,"EUR",666461.935,"GDP"
"2391","NLD",2008,"EUR",680926.324,"GDP"
"2392","NLD",2009,"EUR",655957.546,"GDP"
"2393","NLD",2010,"EUR",664765.346,"GDP"
"2394","NLD",2011,"EUR",675077.115,"GDP"
"2395","NLD",2012,"EUR",668121.431,"GDP"
"2396","NLD",2013,"EUR",667251.702,"GDP"
"2397","NLD",2014,"EUR",676749.332,"GDP"
"2398","NLD",2015,"EUR",690008,"GDP"
"2399","NLD",2016,"EUR",705131,"GDP"
"2400","NLD",2017,"EUR",725656.676,"GDP"
"2401","NLD",2018,"EUR",742788.814,"GDP"
"2402","NLD",2019,"EUR",757314.706,"GDP"
"2403","NLD",2020,"EUR",727884.821,"GDP"
"2404","NLD",2021,"EUR",772954.409,"GDP"
"2405","NLD",2022,"EUR",806414.974,"GDP"
"2406","SVN",2000,"EUR",13531.657,"IMP_GDS_SRVS"
"2407","SVN",2001,"EUR",14021.926,"IMP_GDS_SRVS"
"2408","SVN",2002,"EUR",14810.712,"IMP_GDS_SRVS"
"2409","SVN",2003,"EUR",15768.149,"IMP_GDS_SRVS"
"2410","SVN",2004,"EUR",17970.669,"IMP_GDS_SRVS"
"2411","SVN",2005,"EUR",19289.158,"IMP_GDS_SRVS"
"2412","SVN",2006,"EUR",21678.807,"IMP_GDS_SRVS"
"2413","SVN",2007,"EUR",25376.619,"IMP_GDS_SRVS"
"2414","SVN",2008,"EUR",26414.569,"IMP_GDS_SRVS"
"2415","SVN",2009,"EUR",21558.154,"IMP_GDS_SRVS"
"2416","SVN",2010,"EUR",22988.048,"IMP_GDS_SRVS"
"2417","SVN",2011,"EUR",24209.602,"IMP_GDS_SRVS"
"2418","SVN",2012,"EUR",23353.719,"IMP_GDS_SRVS"
"2419","SVN",2013,"EUR",23846.825,"IMP_GDS_SRVS"
"2420","SVN",2014,"EUR",24838.14,"IMP_GDS_SRVS"
"2421","SVN",2015,"EUR",25910.781,"IMP_GDS_SRVS"
"2422","SVN",2016,"EUR",27540.293,"IMP_GDS_SRVS"
"2423","SVN",2017,"EUR",30479.314,"IMP_GDS_SRVS"
"2424","SVN",2018,"EUR",32639.306,"IMP_GDS_SRVS"
"2425","SVN",2019,"EUR",34163.217,"IMP_GDS_SRVS"
"2426","SVN",2020,"EUR",31048.27,"IMP_GDS_SRVS"
"2427","SVN",2021,"EUR",36570.818,"IMP_GDS_SRVS"
"2428","SVN",2022,"EUR",39859.357,"IMP_GDS_SRVS"
"2429","ISL",2000,"ISK",1564519.827,"GDP"
"2430","ISL",2001,"ISK",1627311.792,"GDP"
"2431","ISL",2002,"ISK",1636416.912,"GDP"
"2432","ISL",2003,"ISK",1671480.227,"GDP"
"2433","ISL",2004,"ISK",1801895.792,"GDP"
"2434","ISL",2005,"ISK",1912251.8,"GDP"
"2435","ISL",2006,"ISK",2033048.614,"GDP"
"2436","ISL",2007,"ISK",2204940.03,"GDP"
"2437","ISL",2008,"ISK",2253658.101,"GDP"
"2438","ISL",2009,"ISK",2080942.036,"GDP"
"2439","ISL",2010,"ISK",2021993.632,"GDP"
"2440","ISL",2011,"ISK",2059315.169,"GDP"
"2441","ISL",2012,"ISK",2081218.799,"GDP"
"2442","ISL",2013,"ISK",2175965.459,"GDP"
"2443","ISL",2014,"ISK",2212678.675,"GDP"
"2444","ISL",2015,"ISK",2310847.787,"GDP"
"2445","ISL",2016,"ISK",2456516.401,"GDP"
"2446","ISL",2017,"ISK",2559566.007,"GDP"
"2447","ISL",2018,"ISK",2684707.617,"GDP"
"2448","ISL",2019,"ISK",2734674.803,"GDP"
"2449","ISL",2020,"ISK",2537349.678,"GDP"
"2450","ISL",2021,"ISK",2651726.678,"GDP"
"2451","ISL",2022,"ISK",2843661.024,"GDP"
"2452","SVK",2000,"EUR",18720.586,"EXP_GDS_SRVS"
"2453","SVK",2001,"EUR",20788.464,"EXP_GDS_SRVS"
"2454","SVK",2002,"EUR",22329.824,"EXP_GDS_SRVS"
"2455","SVK",2003,"EUR",26737.872,"EXP_GDS_SRVS"
"2456","SVK",2004,"EUR",32391.432,"EXP_GDS_SRVS"
"2457","SVK",2005,"EUR",36483.406,"EXP_GDS_SRVS"
"2458","SVK",2006,"EUR",44814.287,"EXP_GDS_SRVS"
"2459","SVK",2007,"EUR",51293.738,"EXP_GDS_SRVS"
"2460","SVK",2008,"EUR",52837.835,"EXP_GDS_SRVS"
"2461","SVK",2009,"EUR",44189.901,"EXP_GDS_SRVS"
"2462","SVK",2010,"EUR",51850.507,"EXP_GDS_SRVS"
"2463","SVK",2011,"EUR",57362.293,"EXP_GDS_SRVS"
"2464","SVK",2012,"EUR",62607.473,"EXP_GDS_SRVS"
"2465","SVK",2013,"EUR",66370.366,"EXP_GDS_SRVS"
"2466","SVK",2014,"EUR",68823.053,"EXP_GDS_SRVS"
"2467","SVK",2015,"EUR",73395.84,"EXP_GDS_SRVS"
"2468","SVK",2016,"EUR",77088.297,"EXP_GDS_SRVS"
"2469","SVK",2017,"EUR",79927.084,"EXP_GDS_SRVS"
"2470","SVK",2018,"EUR",84020.715,"EXP_GDS_SRVS"
"2471","SVK",2019,"EUR",84683.251,"EXP_GDS_SRVS"
"2472","SVK",2020,"EUR",79313.601,"EXP_GDS_SRVS"
"2473","SVK",2021,"EUR",87620.207,"EXP_GDS_SRVS"
"2474","SVK",2022,"EUR",90246.288,"EXP_GDS_SRVS"
"2475","LVA",2000,"EUR",5263.898,"EXP_GDS_SRVS"
"2476","LVA",2001,"EUR",5739.632,"EXP_GDS_SRVS"
"2477","LVA",2002,"EUR",6028.358,"EXP_GDS_SRVS"
"2478","LVA",2003,"EUR",6268.295,"EXP_GDS_SRVS"
"2479","LVA",2004,"EUR",7130.343,"EXP_GDS_SRVS"
"2480","LVA",2005,"EUR",8806.298,"EXP_GDS_SRVS"
"2481","LVA",2006,"EUR",9470.507,"EXP_GDS_SRVS"
"2482","LVA",2007,"EUR",10783.09,"EXP_GDS_SRVS"
"2483","LVA",2008,"EUR",11033.13,"EXP_GDS_SRVS"
"2484","LVA",2009,"EUR",9612.696,"EXP_GDS_SRVS"
"2485","LVA",2010,"EUR",10905.024,"EXP_GDS_SRVS"
"2486","LVA",2011,"EUR",12279.456,"EXP_GDS_SRVS"
"2487","LVA",2012,"EUR",13445.752,"EXP_GDS_SRVS"
"2488","LVA",2013,"EUR",13534.401,"EXP_GDS_SRVS"
"2489","LVA",2014,"EUR",14383.235,"EXP_GDS_SRVS"
"2490","LVA",2015,"EUR",14810.943,"EXP_GDS_SRVS"
"2491","LVA",2016,"EUR",15396.799,"EXP_GDS_SRVS"
"2492","LVA",2017,"EUR",16374.803,"EXP_GDS_SRVS"
"2493","LVA",2018,"EUR",17096.127,"EXP_GDS_SRVS"
"2494","LVA",2019,"EUR",17317.983,"EXP_GDS_SRVS"
"2495","LVA",2020,"EUR",17379.468,"EXP_GDS_SRVS"
"2496","LVA",2021,"EUR",18951.373,"EXP_GDS_SRVS"
"2497","LVA",2022,"EUR",20906.13,"EXP_GDS_SRVS"
"2498","SWE",2000,"SEK",1059082,"IMP_GDS_SRVS"
"2499","SWE",2001,"SEK",1043840,"IMP_GDS_SRVS"
"2500","SWE",2002,"SEK",1033073,"IMP_GDS_SRVS"
"2501","SWE",2003,"SEK",1065572,"IMP_GDS_SRVS"
"2502","SWE",2004,"SEK",1138422,"IMP_GDS_SRVS"
"2503","SWE",2005,"SEK",1216289,"IMP_GDS_SRVS"
"2504","SWE",2006,"SEK",1317603,"IMP_GDS_SRVS"
"2505","SWE",2007,"SEK",1423362,"IMP_GDS_SRVS"
"2506","SWE",2008,"SEK",1466856,"IMP_GDS_SRVS"
"2507","SWE",2009,"SEK",1253644,"IMP_GDS_SRVS"
"2508","SWE",2010,"SEK",1397605,"IMP_GDS_SRVS"
"2509","SWE",2011,"SEK",1496611,"IMP_GDS_SRVS"
"2510","SWE",2012,"SEK",1511785,"IMP_GDS_SRVS"
"2511","SWE",2013,"SEK",1508764,"IMP_GDS_SRVS"
"2512","SWE",2014,"SEK",1605077,"IMP_GDS_SRVS"
"2513","SWE",2015,"SEK",1702358,"IMP_GDS_SRVS"
"2514","SWE",2016,"SEK",1778450,"IMP_GDS_SRVS"
"2515","SWE",2017,"SEK",1862549,"IMP_GDS_SRVS"
"2516","SWE",2018,"SEK",1933770,"IMP_GDS_SRVS"
"2517","SWE",2019,"SEK",1974941,"IMP_GDS_SRVS"
"2518","SWE",2020,"SEK",1855480,"IMP_GDS_SRVS"
"2519","SWE",2021,"SEK",2070359,"IMP_GDS_SRVS"
"2520","SWE",2022,"SEK",2261631,"IMP_GDS_SRVS"
"2521","ZAF",2000,"ZAR",873356.468,"EXP_GDS_SRVS"
"2522","ZAF",2001,"ZAR",894254.847,"EXP_GDS_SRVS"
"2523","ZAF",2002,"ZAR",903101.557,"EXP_GDS_SRVS"
"2524","ZAF",2003,"ZAR",904088.425,"EXP_GDS_SRVS"
"2525","ZAF",2004,"ZAR",929707.839,"EXP_GDS_SRVS"
"2526","ZAF",2005,"ZAR",1009357.931,"EXP_GDS_SRVS"
"2527","ZAF",2006,"ZAR",1084683.896,"EXP_GDS_SRVS"
"2528","ZAF",2007,"ZAR",1169596.384,"EXP_GDS_SRVS"
"2529","ZAF",2008,"ZAR",1187723.162,"EXP_GDS_SRVS"
"2530","ZAF",2009,"ZAR",985527.3,"EXP_GDS_SRVS"
"2531","ZAF",2010,"ZAR",1061590.377,"EXP_GDS_SRVS"
"2532","ZAF",2011,"ZAR",1093527.719,"EXP_GDS_SRVS"
"2533","ZAF",2012,"ZAR",1105691.364,"EXP_GDS_SRVS"
"2534","ZAF",2013,"ZAR",1146966.539,"EXP_GDS_SRVS"
"2535","ZAF",2014,"ZAR",1188788.221,"EXP_GDS_SRVS"
"2536","ZAF",2015,"ZAR",1225162.455,"EXP_GDS_SRVS"
"2537","ZAF",2016,"ZAR",1230155.101,"EXP_GDS_SRVS"
"2538","ZAF",2017,"ZAR",1226793.874,"EXP_GDS_SRVS"
"2539","ZAF",2018,"ZAR",1260509.414,"EXP_GDS_SRVS"
"2540","ZAF",2019,"ZAR",1218749.89,"EXP_GDS_SRVS"
"2541","ZAF",2020,"ZAR",1072891.592,"EXP_GDS_SRVS"
"2542","ZAF",2021,"ZAR",1170412.883,"EXP_GDS_SRVS"
"2543","ZAF",2022,"ZAR",1256902.667,"EXP_GDS_SRVS"
"2544","ZAF",2000,"ZAR",573652.889,"IMP_GDS_SRVS"
"2545","ZAF",2001,"ZAR",575086.385,"IMP_GDS_SRVS"
"2546","ZAF",2002,"ZAR",605805.136,"IMP_GDS_SRVS"
"2547","ZAF",2003,"ZAR",654783.388,"IMP_GDS_SRVS"
"2548","ZAF",2004,"ZAR",756326.337,"IMP_GDS_SRVS"
"2549","ZAF",2005,"ZAR",838609.043,"IMP_GDS_SRVS"
"2550","ZAF",2006,"ZAR",991748.405,"IMP_GDS_SRVS"
"2551","ZAF",2007,"ZAR",1084638.985,"IMP_GDS_SRVS"
"2552","ZAF",2008,"ZAR",1115107.55,"IMP_GDS_SRVS"
"2553","ZAF",2009,"ZAR",918180.276,"IMP_GDS_SRVS"
"2554","ZAF",2010,"ZAR",1017286.282,"IMP_GDS_SRVS"
"2555","ZAF",2011,"ZAR",1137717.289,"IMP_GDS_SRVS"
"2556","ZAF",2012,"ZAR",1181728.067,"IMP_GDS_SRVS"
"2557","ZAF",2013,"ZAR",1229454.882,"IMP_GDS_SRVS"
"2558","ZAF",2014,"ZAR",1221008.041,"IMP_GDS_SRVS"
"2559","ZAF",2015,"ZAR",1282606.203,"IMP_GDS_SRVS"
"2560","ZAF",2016,"ZAR",1229592.903,"IMP_GDS_SRVS"
"2561","ZAF",2017,"ZAR",1248435.561,"IMP_GDS_SRVS"
"2562","ZAF",2018,"ZAR",1291871.065,"IMP_GDS_SRVS"
"2563","ZAF",2019,"ZAR",1299017.134,"IMP_GDS_SRVS"
"2564","ZAF",2020,"ZAR",1070690.121,"IMP_GDS_SRVS"
"2565","ZAF",2021,"ZAR",1173260.124,"IMP_GDS_SRVS"
"2566","ZAF",2022,"ZAR",1347991.537,"IMP_GDS_SRVS"
"2567","USA",2000,"USD",1322640,"EXP_GDS_SRVS"
"2568","USA",2001,"USD",1248809,"EXP_GDS_SRVS"
"2569","USA",2002,"USD",1224411,"EXP_GDS_SRVS"
"2570","USA",2003,"USD",1250203,"EXP_GDS_SRVS"
"2571","USA",2004,"USD",1370771,"EXP_GDS_SRVS"
"2572","USA",2005,"USD",1466005,"EXP_GDS_SRVS"
"2573","USA",2006,"USD",1604922,"EXP_GDS_SRVS"
"2574","USA",2007,"USD",1745535,"EXP_GDS_SRVS"
"2575","USA",2008,"USD",1846597,"EXP_GDS_SRVS"
"2576","USA",2009,"USD",1693098,"EXP_GDS_SRVS"
"2577","USA",2010,"USD",1907258,"EXP_GDS_SRVS"
"2578","USA",2011,"USD",2044164,"EXP_GDS_SRVS"
"2579","USA",2012,"USD",2126302,"EXP_GDS_SRVS"
"2580","USA",2013,"USD",2190311,"EXP_GDS_SRVS"
"2581","USA",2014,"USD",2275784,"EXP_GDS_SRVS"
