"","X","type_code","freq_code","ref_period_id","ref_year","ref_month","period","reporter_code","reporter_iso","reporter_desc","flow_code","flow_desc","partner_code","partner_iso","partner_desc","partner2code","partner2iso","partner2desc","classification_code","classification_search_code","is_original_classification","cmd_code","cmd_desc","aggr_level","is_leaf","customs_code","customs_desc","mos_code","mot_code","mot_desc","qty_unit_code","qty_unit_abbr","qty","is_qty_estimated","alt_qty_unit_code","alt_qty_unit_abbr","alt_qty","is_alt_qty_estimated","net_wgt","is_net_wgt_estimated","gross_wgt","is_gross_wgt_estimated","cifvalue","fobvalue","primary_value","legacy_estimation_flag","is_reported","is_aggregate","wine_cd","std_net_wgt"
"648",9791,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",36,"AUS","Australia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",582810.595,TRUE,-1,"N/A",0,FALSE,588891.731,TRUE,0,FALSE,NA,3253760.22,3253760.22,6,FALSE,TRUE,"22",0.00261422639341123
"649",9792,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",40,"AUT","Austria",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",149135.966,TRUE,-1,"N/A",0,FALSE,151096.597,TRUE,0,FALSE,NA,788334.32,788334.32,6,FALSE,TRUE,"22",0.000670752457532546
"650",9793,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",44,"BHS","Bahamas",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",102904.739,TRUE,-1,"N/A",0,FALSE,103977.402,TRUE,0,FALSE,NA,457288,457288,6,FALSE,TRUE,"22",0.00046157944428913
"651",9794,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",48,"BHR","Bahrain",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",38038.154,TRUE,-1,"N/A",0,FALSE,38364.349,TRUE,0,FALSE,NA,160515.06,160515.06,6,FALSE,TRUE,"22",0.000170307914626749
"652",9796,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",52,"BRB","Barbados",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",95733.933,TRUE,-1,"N/A",0,FALSE,96148.237,TRUE,0,FALSE,NA,315292.14,315292.14,6,FALSE,TRUE,"22",0.000426823968644227
"653",9797,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",56,"BEL","Belgium",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",7395776.411,TRUE,-1,"N/A",0,FALSE,7434203.638,TRUE,0,FALSE,NA,17879553.61,17879553.61,6,FALSE,TRUE,"22",0.0330021504268806
"654",9798,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",60,"BMU","Bermuda",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",28694.326,TRUE,-1,"N/A",0,FALSE,28976.456,TRUE,0,FALSE,NA,201726.56,201726.56,6,FALSE,TRUE,"22",0.000128632884592454
"655",9799,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",68,"BOL","Bolivia (Plurinational State of)",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",12613.785,TRUE,-1,"N/A",0,FALSE,12728.291,TRUE,0,FALSE,NA,91412.5,91412.5,6,FALSE,TRUE,"22",5.6503519209064e-05
"656",9800,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",76,"BRA","Brazil",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",42656302.779,TRUE,-1,"N/A",0,FALSE,42985323.208,TRUE,0,FALSE,NA,174752999.42,174752999.42,6,FALSE,TRUE,"22",0.190821799184333
"657",9801,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",84,"BLZ","Belize",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",51095.788,TRUE,-1,"N/A",0,FALSE,51556.275,TRUE,0,FALSE,NA,238553,238553,6,FALSE,TRUE,"22",0.000228869927664199
"658",9802,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",92,"VGB","Br. Virgin Isds",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",34187.518,TRUE,-1,"N/A",0,FALSE,34398.57,TRUE,0,FALSE,NA,160251,160251,6,FALSE,TRUE,"22",0.000152702903690389
"659",9803,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",100,"BGR","Bulgaria",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",188794.313,TRUE,-1,"N/A",0,FALSE,189521.096,TRUE,0,FALSE,NA,499174.67,499174.67,6,FALSE,TRUE,"22",0.000841327702678365
"660",9804,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",104,"MMR","Myanmar",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",20708.339,TRUE,-1,"N/A",0,FALSE,20892.899,TRUE,0,FALSE,NA,94481.25,94481.25,6,FALSE,TRUE,"22",9.27481039756609e-05
"661",9806,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",116,"KHM","Cambodia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",200129.273,TRUE,-1,"N/A",0,FALSE,202437.251,TRUE,0,FALSE,NA,968863.72,968863.72,6,FALSE,TRUE,"22",0.000898665504414346
"662",9807,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",120,"CMR","Cameroon",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",16069.02,TRUE,-1,"N/A",0,FALSE,16145.129,TRUE,0,FALSE,NA,55553.41,55553.41,6,FALSE,TRUE,"22",7.16716539835357e-05
"663",9808,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",124,"CAN","Canada",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",20264523.87,TRUE,-1,"N/A",0,FALSE,20399746.718,TRUE,0,FALSE,NA,63253416.13,63253416.13,6,FALSE,TRUE,"22",0.0905591972817967
"664",9810,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",144,"LKA","Sri Lanka",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",343809.213,TRUE,-1,"N/A",0,FALSE,347279.814,TRUE,0,FALSE,NA,1544278.8,1544278.8,6,FALSE,TRUE,"22",0.00154165516815137
"665",9811,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",156,"CHN","China",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",92292013.451,TRUE,-1,"N/A",0,FALSE,92759019.28,TRUE,0,FALSE,NA,206095893.81,206095893.81,6,FALSE,TRUE,"22",0.411778757121374
"666",9812,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",170,"COL","Colombia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",6916424.522,TRUE,-1,"N/A",0,FALSE,6965865.765,TRUE,0,FALSE,NA,25349108.68,25349108.68,6,FALSE,TRUE,"22",0.0309230902028801
"667",9814,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",184,"COK","Cook Isds",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1381.5,FALSE,7,"l",1381.5,FALSE,1381.5,FALSE,0,FALSE,NA,24541,24541,0,FALSE,TRUE,"22",6.13248752838102e-06
"668",9815,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",188,"CRI","Costa Rica",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1725623.928,TRUE,-1,"N/A",0,FALSE,1739060.853,TRUE,0,FALSE,NA,7075959.76,7075959.76,6,FALSE,TRUE,"22",0.00772009335459924
"669",9817,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",192,"CUB","Cuba",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",308697.313,TRUE,-1,"N/A",0,FALSE,312174.274,TRUE,0,FALSE,NA,1472814.74,1472814.74,6,FALSE,TRUE,"22",0.00138581355024306
"670",9818,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",196,"CYP","Cyprus",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1736396.126,TRUE,-1,"N/A",0,FALSE,1745939.275,TRUE,0,FALSE,NA,6774978.32,6774978.32,6,FALSE,TRUE,"22",0.0077506282619995
"671",9819,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",203,"CZE","Czechia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1783224.276,TRUE,-1,"N/A",0,FALSE,1798234.989,TRUE,0,FALSE,NA,7397421.45,7397421.45,6,FALSE,TRUE,"22",0.00798278104128819
"672",9820,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",208,"DNK","Denmark",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",12391588.571,TRUE,-1,"N/A",0,FALSE,12454757.12,TRUE,0,FALSE,NA,25230752.99,25230752.99,6,FALSE,TRUE,"22",0.0552895494365553
"673",9821,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",214,"DOM","Dominican Rep.",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",840687.936,TRUE,-1,"N/A",0,FALSE,848392.079,TRUE,0,FALSE,NA,3686837.79,3686837.79,6,FALSE,TRUE,"22",0.00376620850449941
"674",9822,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",218,"ECU","Ecuador",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",2656213.967,TRUE,-1,"N/A",0,FALSE,2673879.729,TRUE,0,FALSE,NA,9258338.43,9258338.43,6,FALSE,TRUE,"22",0.0118699707268622
"675",9823,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",222,"SLV","El Salvador",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",509790.806,TRUE,-1,"N/A",0,FALSE,513877.657,TRUE,0,FALSE,NA,2107536.12,2107536.12,6,FALSE,TRUE,"22",0.00228122155548383
"676",9824,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",233,"EST","Estonia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",473793.6,TRUE,-1,"N/A",0,FALSE,480267.884,TRUE,0,FALSE,NA,1546268.9,1546268.9,6,FALSE,TRUE,"22",0.00213201999351238
"677",9825,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",242,"FJI","Fiji",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",39102.298,TRUE,-1,"N/A",0,FALSE,39386.744,TRUE,0,FALSE,NA,172855,172855,6,FALSE,TRUE,"22",0.000174846562684616
"678",9826,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",246,"FIN","Finland",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",6421706.971,TRUE,-1,"N/A",0,FALSE,6499959.845,TRUE,0,FALSE,NA,15229598.53,15229598.53,6,FALSE,TRUE,"22",0.0288548259811686
"679",9827,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",251,"FRA","France",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",14562803.044,TRUE,-1,"N/A",0,FALSE,14692360.898,TRUE,0,FALSE,NA,48174792.09,48174792.09,6,FALSE,TRUE,"22",0.0652227905432659
"680",9828,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",258,"PYF","French Polynesia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",20642.129,TRUE,-1,"N/A",0,FALSE,20860.902,TRUE,0,FALSE,NA,107025.37,107025.37,6,FALSE,TRUE,"22",9.26060618863436e-05
"681",9830,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",276,"DEU","Germany",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",24003236.661,TRUE,-1,"N/A",0,FALSE,24105161.77,TRUE,0,FALSE,NA,42964952.27,42964952.27,6,FALSE,TRUE,"22",0.107008392386771
"682",9832,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",292,"GIB","Gibraltar",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",63000,FALSE,7,"l",63000,FALSE,63000,FALSE,0,FALSE,NA,124529.35,124529.35,0,FALSE,TRUE,"22",0.00027967127180811
"683",9834,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",308,"GRD","Grenada",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",42368.959,TRUE,-1,"N/A",0,FALSE,42754.665,TRUE,0,FALSE,NA,172662,172662,6,FALSE,TRUE,"22",0.000189797543573313
"684",9836,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",320,"GTM","Guatemala",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",956901.062,TRUE,-1,"N/A",0,FALSE,966066.704,TRUE,0,FALSE,NA,4291125.9,4291125.9,6,FALSE,TRUE,"22",0.00428859340291584
"685",9839,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",340,"HND","Honduras",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",271768.662,TRUE,-1,"N/A",0,FALSE,273827.458,TRUE,0,FALSE,NA,1113880.74,1113880.74,6,FALSE,TRUE,"22",0.00121558315791546
"686",9840,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",344,"HKG","China, Hong Kong SAR",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1509593.281,TRUE,-1,"N/A",0,FALSE,1524357.607,TRUE,0,FALSE,NA,7528280.66,7528280.66,6,FALSE,TRUE,"22",0.00676697594843467
"687",9841,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",348,"HUN","Hungary",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",44882.6,TRUE,-1,"N/A",0,FALSE,45466.496,TRUE,0,FALSE,NA,230584.59,230584.59,6,FALSE,TRUE,"22",0.000201835989087437
"688",9842,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",352,"ISL","Iceland",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",424448.36,TRUE,-1,"N/A",0,FALSE,430823.986,TRUE,0,FALSE,NA,1459237.77,1459237.77,6,FALSE,TRUE,"22",0.00191252708555502
"689",9843,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",360,"IDN","Indonesia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",428467.65,TRUE,-1,"N/A",0,FALSE,431437.154,TRUE,0,FALSE,NA,2126086.52,2126086.52,6,FALSE,TRUE,"22",0.00191524908023647
"690",9844,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",368,"IRQ","Iraq",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",59117.838,TRUE,-1,"N/A",0,FALSE,59341.953,TRUE,0,FALSE,NA,242642.24,242642.24,6,FALSE,TRUE,"22",0.000263432354450204
"691",9845,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",372,"IRL","Ireland",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",9834385.747,TRUE,-1,"N/A",0,FALSE,9914771.06,TRUE,0,FALSE,NA,42303262.68,42303262.68,6,FALSE,TRUE,"22",0.0440139633878871
"692",9846,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",376,"ISR","Israel",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",286143.728,TRUE,-1,"N/A",0,FALSE,289212.16,TRUE,0,FALSE,NA,1335665.34,1335665.34,6,FALSE,TRUE,"22",0.00128387941117683
"693",9847,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",380,"ITA","Italy",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1949181.812,TRUE,-1,"N/A",0,FALSE,1951908.444,TRUE,0,FALSE,NA,2309543.37,2309543.37,6,FALSE,TRUE,"22",0.00866497307869198
"694",9848,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",384,"CIV","Côte d'Ivoire",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",9288,FALSE,7,"l",9288,FALSE,9288,FALSE,0,FALSE,NA,27697.6,27697.6,0,FALSE,TRUE,"22",4.12312711389472e-05
"695",9849,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",388,"JAM","Jamaica",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",131217.928,TRUE,-1,"N/A",0,FALSE,132609.414,TRUE,0,FALSE,NA,600327.45,600327.45,6,FALSE,TRUE,"22",0.000588683572983639
"696",9850,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",392,"JPN","Japan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",46590120.523,TRUE,-1,"N/A",0,FALSE,46925515.681,TRUE,0,FALSE,NA,130921105.62,130921105.62,6,FALSE,TRUE,"22",0.208313225604849
"697",9851,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",398,"KAZ","Kazakhstan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",109869.539,TRUE,-1,"N/A",0,FALSE,111027.187,TRUE,0,FALSE,NA,536398.51,536398.51,6,FALSE,TRUE,"22",0.000492875071711632
"698",9852,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",400,"JOR","Jordan",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",31971.15,TRUE,-1,"N/A",0,FALSE,32317.633,TRUE,0,FALSE,NA,162939.22,162939.22,6,FALSE,TRUE,"22",0.000143465142674741
"699",9853,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",404,"KEN","Kenya",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",161357.471,TRUE,-1,"N/A",0,FALSE,162731.335,TRUE,0,FALSE,NA,674787.6,674787.6,6,FALSE,TRUE,"22",0.000722401752597067
"700",9854,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",410,"KOR","Rep. of Korea",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",8437679.537,TRUE,-1,"N/A",0,FALSE,8522062.998,TRUE,0,FALSE,NA,41015481.25,41015481.25,6,FALSE,TRUE,"22",0.0378314099317651
"701",9857,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",422,"LBN","Lebanon",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1350,FALSE,7,"l",1350,FALSE,1350,FALSE,0,FALSE,NA,6958.36,6958.36,0,FALSE,TRUE,"22",5.99265173710386e-06
"702",9858,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",428,"LVA","Latvia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1161923.9,TRUE,-1,"N/A",0,FALSE,1170227.616,TRUE,0,FALSE,NA,4318615.02,4318615.02,6,FALSE,TRUE,"22",0.00519491094822968
"703",9859,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",430,"LBR","Liberia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",209860.839,TRUE,-1,"N/A",0,FALSE,211542.116,TRUE,0,FALSE,NA,848160.35,848160.35,6,FALSE,TRUE,"22",0.0009390841076444
"704",9860,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",440,"LTU","Lithuania",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",916713.522,TRUE,-1,"N/A",0,FALSE,923255.916,TRUE,0,FALSE,NA,3448000.32,3448000.32,6,FALSE,TRUE,"22",0.00409854640560858
"705",9863,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",458,"MYS","Malaysia",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",1405259.614,TRUE,-1,"N/A",0,FALSE,1421237.049,TRUE,0,FALSE,NA,6895158.9,6895158.9,6,FALSE,TRUE,"22",0.00630919992224826
"706",9864,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",462,"MDV","Maldives",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",74012.472,TRUE,-1,"N/A",0,FALSE,74785.076,TRUE,0,FALSE,NA,359463.8,359463.8,6,FALSE,TRUE,"22",0.000331987952053234
"707",9865,"C","A",20230101,2023,52,2023,152,"CHL","Chile","X","Export",470,"MLT","Malta",0,"W00","World","H6","HS",TRUE,2204,"Wine of fresh grapes, including fortified wines; grape must other than that of heading no. 2009",4,FALSE,"C00","TOTAL CPC",0,0,"TOTAL MOT",7,"l",206622.549,TRUE,-1,"N/A",0,FALSE,208179.176,TRUE,0,FALSE,NA,839628.21,839628.21,6,FALSE,TRUE,"22",0.000924155238567651
